sim,ate,type,run,j,n,d
1706,38.83996176960943,null,206,1,100,ks
1706,39.45093491872165,gn,206,1,100,ks
1706,38.83996176960943,hybrid_gn,206,1,100,ks
1707,40.03514270639196,old,207,1,100,ks
1707,40.03515404165259,boot,207,1,100,ks
1707,40.035037982856856,all_boot,207,1,100,ks
1707,40.14172355512598,null,207,1,100,ks
1707,39.895963700606174,gn,207,1,100,ks
1707,40.14172355512598,hybrid_gn,207,1,100,ks
1708,39.83578290972112,old,208,1,100,ks
1708,39.83706336841783,boot,208,1,100,ks
1708,39.834560884329846,all_boot,208,1,100,ks
1708,38.37944202238066,null,208,1,100,ks
1708,39.08506179784361,gn,208,1,100,ks
1708,38.37944202238066,hybrid_gn,208,1,100,ks
1709,40.04273118391485,old,209,1,100,ks
1709,40.04534429055448,boot,209,1,100,ks
1709,40.043208055218855,all_boot,209,1,100,ks
1709,37.118526174621216,null,209,1,100,ks
1709,39.44011334932195,gn,209,1,100,ks
1709,37.118526174621216,hybrid_gn,209,1,100,ks
1710,40.11519893004771,old,210,1,100,ks
1710,40.115611822633774,boot,210,1,100,ks
1710,40.11543623924446,all_boot,210,1,100,ks
1710,39.41375736616587,null,210,1,100,ks
1710,40.11280073816206,gn,210,1,100,ks
1710,39.41375736616587,hybrid_gn,210,1,100,ks
1711,39.820432267096635,old,211,1,100,ks
1711,39.82661309226472,boot,211,1,100,ks
1711,39.81858817444744,all_boot,211,1,100,ks
1711,36.68520199167378,null,211,1,100,ks
1711,38.92512590731926,gn,211,1,100,ks
1711,36.68520199167378,hybrid_gn,211,1,100,ks
1712,39.90325628412755,old,212,1,100,ks
1712,39.90785822765746,boot,212,1,100,ks
1712,39.90402351848971,all_boot,212,1,100,ks
1712,39.89276511693602,null,212,1,100,ks
1712,40.585532306681,gn,212,1,100,ks
1712,39.89276511693602,hybrid_gn,212,1,100,ks
1713,40.12409981772433,old,213,1,100,ks
1713,40.1221795619643,boot,213,1,100,ks
1713,40.12278106963273,all_boot,213,1,100,ks
1713,37.298256675898216,null,213,1,100,ks
1713,39.765625317493,gn,213,1,100,ks
1713,37.298256675898216,hybrid_gn,213,1,100,ks
1714,39.825977127644364,old,214,1,100,ks
1714,39.82565521115918,boot,214,1,100,ks
1714,39.825686859090325,all_boot,214,1,100,ks
1714,36.138848070181105,null,214,1,100,ks
1714,39.82156761953016,gn,214,1,100,ks
1714,36.138848070181105,hybrid_gn,214,1,100,ks
1715,39.730212570717086,old,215,1,100,ks
1715,39.72798972681656,boot,215,1,100,ks
1715,39.73024027266942,all_boot,215,1,100,ks
1715,38.2127857262357,null,215,1,100,ks
1715,39.24793278756967,gn,215,1,100,ks
1715,38.2127857262357,hybrid_gn,215,1,100,ks
1716,40.05632241867863,old,216,1,100,ks
1716,40.05094810844341,boot,216,1,100,ks
1716,40.05653275894733,all_boot,216,1,100,ks
1716,37.52480884005832,null,216,1,100,ks
1716,39.98083044135794,gn,216,1,100,ks
1716,37.52480884005832,hybrid_gn,216,1,100,ks
1717,39.997866002435224,old,217,1,100,ks
1717,39.99813618982008,boot,217,1,100,ks
1717,39.99801993584419,all_boot,217,1,100,ks
1717,37.71936224444171,null,217,1,100,ks
1717,39.99650653962474,gn,217,1,100,ks
1717,37.71936224444171,hybrid_gn,217,1,100,ks
1718,40.09255046953987,old,218,1,100,ks
1718,40.09478276426499,boot,218,1,100,ks
1718,40.091502835341466,all_boot,218,1,100,ks
1718,36.857996808565446,null,218,1,100,ks
1718,39.210525893221615,gn,218,1,100,ks
1718,36.857996808565446,hybrid_gn,218,1,100,ks
1719,40.077323427511374,old,219,1,100,ks
1719,40.07778752388168,boot,219,1,100,ks
1719,40.07873197163031,all_boot,219,1,100,ks
1719,38.54688773944574,null,219,1,100,ks
1719,39.956544751574874,gn,219,1,100,ks
1719,38.54688773944574,hybrid_gn,219,1,100,ks
1720,40.05307956038514,old,220,1,100,ks
1720,40.03934367431867,boot,220,1,100,ks
1720,40.05332747358084,all_boot,220,1,100,ks
1720,37.14289108512729,null,220,1,100,ks
1720,40.082580967039036,gn,220,1,100,ks
1720,37.14289108512729,hybrid_gn,220,1,100,ks
1721,39.94880909474016,old,221,1,100,ks
1721,39.95091355516725,boot,221,1,100,ks
1721,39.94879262958045,all_boot,221,1,100,ks
1721,36.59189684429969,null,221,1,100,ks
1721,39.71459786306051,gn,221,1,100,ks
1721,36.59189684429969,hybrid_gn,221,1,100,ks
1722,39.98171597759541,old,222,1,100,ks
1722,39.98103121137848,boot,222,1,100,ks
1722,39.980274018882135,all_boot,222,1,100,ks
1722,39.07591257203799,null,222,1,100,ks
1722,39.841471169131445,gn,222,1,100,ks
1722,39.07591257203799,hybrid_gn,222,1,100,ks
1723,39.78222378422938,old,223,1,100,ks
1723,39.78310403995774,boot,223,1,100,ks
1723,39.78677832661794,all_boot,223,1,100,ks
1723,38.45345649726155,null,223,1,100,ks
1723,39.630508292565835,gn,223,1,100,ks
1723,38.45345649726155,hybrid_gn,223,1,100,ks
1724,39.90689907648332,old,224,1,100,ks
1724,39.911465185401504,boot,224,1,100,ks
1724,39.91079656360039,all_boot,224,1,100,ks
1724,39.923553245150075,null,224,1,100,ks
1724,39.94883282738302,gn,224,1,100,ks
1724,39.923553245150075,hybrid_gn,224,1,100,ks
1725,40.2202066645768,old,225,1,100,ks
1725,40.21850539136024,boot,225,1,100,ks
1725,40.220560302622964,all_boot,225,1,100,ks
1725,39.147635514370286,null,225,1,100,ks
1725,39.715943196628984,gn,225,1,100,ks
1725,39.147635514370286,hybrid_gn,225,1,100,ks
1726,40.01886336604517,old,226,1,100,ks
1726,40.02297188698745,boot,226,1,100,ks
1726,40.02848294440065,all_boot,226,1,100,ks
1726,38.7178268378759,null,226,1,100,ks
1726,39.694543774092004,gn,226,1,100,ks
1726,38.7178268378759,hybrid_gn,226,1,100,ks
1727,40.158278594891314,old,227,1,100,ks
1727,40.158358962924204,boot,227,1,100,ks
1727,40.15809846793238,all_boot,227,1,100,ks
1727,36.59131330253218,null,227,1,100,ks
1727,38.989614962329874,gn,227,1,100,ks
1727,36.59131330253218,hybrid_gn,227,1,100,ks
1728,40.20149798697008,old,228,1,100,ks
1728,40.199626260995814,boot,228,1,100,ks
1728,40.20115091122869,all_boot,228,1,100,ks
1728,38.34682278143364,null,228,1,100,ks
1728,40.09506809006365,gn,228,1,100,ks
1728,38.34682278143364,hybrid_gn,228,1,100,ks
1729,39.904697646067774,old,229,1,100,ks
1729,39.907731169241394,boot,229,1,100,ks
1729,39.90438793444507,all_boot,229,1,100,ks
1729,36.78382872513955,null,229,1,100,ks
1729,39.886447504636635,gn,229,1,100,ks
1729,36.78382872513955,hybrid_gn,229,1,100,ks
1730,39.93466055124125,old,230,1,100,ks
1730,39.9347948781084,boot,230,1,100,ks
1730,39.934660551241244,all_boot,230,1,100,ks
1730,37.97034837408184,null,230,1,100,ks
1730,39.21939610172525,gn,230,1,100,ks
1730,37.97034837408184,hybrid_gn,230,1,100,ks
1731,40.00202765766106,old,231,1,100,ks
1731,40.00287351691623,boot,231,1,100,ks
1731,40.00566273368633,all_boot,231,1,100,ks
1731,39.429708453565645,null,231,1,100,ks
1731,40.03324272758958,gn,231,1,100,ks
1731,39.429708453565645,hybrid_gn,231,1,100,ks
1732,40.069424882628034,old,232,1,100,ks
1732,40.066682768999115,boot,232,1,100,ks
1732,40.07431734580833,all_boot,232,1,100,ks
1732,37.8693954148832,null,232,1,100,ks
1732,39.580809464227976,gn,232,1,100,ks
1732,37.8693954148832,hybrid_gn,232,1,100,ks
1733,40.117676865962615,old,233,1,100,ks
1733,40.112336462615126,boot,233,1,100,ks
1733,40.11866968437723,all_boot,233,1,100,ks
1733,37.05696104866353,null,233,1,100,ks
1733,38.976079576264915,gn,233,1,100,ks
1733,37.05696104866353,hybrid_gn,233,1,100,ks
1734,39.93616701278934,old,234,1,100,ks
1734,39.93586797109357,boot,234,1,100,ks
1734,39.939329250629825,all_boot,234,1,100,ks
1734,38.05904856388752,null,234,1,100,ks
1734,39.76569629543809,gn,234,1,100,ks
1734,38.05904856388752,hybrid_gn,234,1,100,ks
1735,39.85194878079704,old,235,1,100,ks
1735,39.852953052819345,boot,235,1,100,ks
1735,39.85271924413588,all_boot,235,1,100,ks
1735,37.485752968603045,null,235,1,100,ks
1735,39.39800736074235,gn,235,1,100,ks
1735,37.485752968603045,hybrid_gn,235,1,100,ks
1736,39.95753338146797,old,236,1,100,ks
1736,39.95782470639118,boot,236,1,100,ks
1736,39.95169169167203,all_boot,236,1,100,ks
1736,36.09645703242372,null,236,1,100,ks
1736,40.01957901882778,gn,236,1,100,ks
1736,36.09645703242372,hybrid_gn,236,1,100,ks
1737,40.161300015251086,old,237,1,100,ks
1737,40.16311046362953,boot,237,1,100,ks
1737,40.16173471555971,all_boot,237,1,100,ks
1737,38.83572389858592,null,237,1,100,ks
1737,39.8337274713028,gn,237,1,100,ks
1737,38.83572389858592,hybrid_gn,237,1,100,ks
1738,40.094253604645196,old,238,1,100,ks
1738,40.08908295842507,boot,238,1,100,ks
1738,40.09346898273048,all_boot,238,1,100,ks
1738,37.412582466789885,null,238,1,100,ks
1738,39.849406247054006,gn,238,1,100,ks
1738,37.412582466789885,hybrid_gn,238,1,100,ks
1739,40.03736963290908,old,239,1,100,ks
1739,40.03555913800206,boot,239,1,100,ks
1739,40.03723849945015,all_boot,239,1,100,ks
1739,38.76455009376829,null,239,1,100,ks
1739,39.95725529682321,gn,239,1,100,ks
1739,38.76455009376829,hybrid_gn,239,1,100,ks
1740,39.775679514736744,old,240,1,100,ks
1740,39.773555889976,boot,240,1,100,ks
1740,39.775353953456694,all_boot,240,1,100,ks
1740,37.69632869898223,null,240,1,100,ks
1740,39.55510521901514,gn,240,1,100,ks
1740,37.69632869898223,hybrid_gn,240,1,100,ks
1741,40.12322481780357,old,241,1,100,ks
1741,40.12021812431043,boot,241,1,100,ks
1741,40.12752589393237,all_boot,241,1,100,ks
1741,38.04396592608444,null,241,1,100,ks
1741,40.01060758940179,gn,241,1,100,ks
1741,38.04396592608444,hybrid_gn,241,1,100,ks
1742,40.038101517322715,old,242,1,100,ks
1742,40.04476367663035,boot,242,1,100,ks
1742,40.03718145692648,all_boot,242,1,100,ks
1742,38.4439602825298,null,242,1,100,ks
1742,39.71701364145763,gn,242,1,100,ks
1742,38.4439602825298,hybrid_gn,242,1,100,ks
1743,39.910057268871405,old,243,1,100,ks
1743,39.91215610962678,boot,243,1,100,ks
1743,39.910487405030736,all_boot,243,1,100,ks
1743,38.750190609771614,null,243,1,100,ks
1743,39.313520828348175,gn,243,1,100,ks
1743,38.750190609771614,hybrid_gn,243,1,100,ks
1744,40.054569001173846,old,244,1,100,ks
1744,40.05481946005407,boot,244,1,100,ks
1744,40.047656400998804,all_boot,244,1,100,ks
1744,35.39747659806691,null,244,1,100,ks
1744,39.044508820339516,gn,244,1,100,ks
1744,35.39747659806691,hybrid_gn,244,1,100,ks
1745,40.05438884009795,old,245,1,100,ks
1745,40.05053526949324,boot,245,1,100,ks
1745,40.05404903882117,all_boot,245,1,100,ks
1745,36.75589897075609,null,245,1,100,ks
1745,39.42779419818888,gn,245,1,100,ks
1745,36.75589897075609,hybrid_gn,245,1,100,ks
1746,39.87631253044813,old,246,1,100,ks
1746,39.876312530448125,boot,246,1,100,ks
1746,39.87631253044814,all_boot,246,1,100,ks
1746,37.04256151926166,null,246,1,100,ks
1746,39.727712499460814,gn,246,1,100,ks
1746,37.04256151926166,hybrid_gn,246,1,100,ks
1747,39.86422806730881,old,247,1,100,ks
1747,39.86298230640518,boot,247,1,100,ks
1747,39.866017880250766,all_boot,247,1,100,ks
1747,37.85941341346312,null,247,1,100,ks
1747,39.89082196393209,gn,247,1,100,ks
1747,37.85941341346312,hybrid_gn,247,1,100,ks
1748,40.018258204800254,old,248,1,100,ks
1748,40.01969567493772,boot,248,1,100,ks
1748,40.01813733053653,all_boot,248,1,100,ks
1748,38.77257249358172,null,248,1,100,ks
1748,40.04950090201135,gn,248,1,100,ks
1748,38.77257249358172,hybrid_gn,248,1,100,ks
1749,40.051110752270354,old,249,1,100,ks
1749,40.04509013628221,boot,249,1,100,ks
1749,40.052068102319005,all_boot,249,1,100,ks
1749,39.124055446531855,null,249,1,100,ks
1749,39.840151085455844,gn,249,1,100,ks
1749,39.124055446531855,hybrid_gn,249,1,100,ks
1750,40.02349760814247,old,250,1,100,ks
1750,40.02731973545838,boot,250,1,100,ks
1750,40.02367140440965,all_boot,250,1,100,ks
1750,37.551421342890166,null,250,1,100,ks
1750,39.942676817438056,gn,250,1,100,ks
1750,37.551421342890166,hybrid_gn,250,1,100,ks
1751,40.020742290572244,old,251,1,100,ks
1751,40.018633067776754,boot,251,1,100,ks
1751,40.01879718265984,all_boot,251,1,100,ks
1751,38.44539240230643,null,251,1,100,ks
1751,39.95156368227373,gn,251,1,100,ks
1751,38.44539240230643,hybrid_gn,251,1,100,ks
1752,39.90198390380283,old,252,1,100,ks
1752,39.89992164248767,boot,252,1,100,ks
1752,39.90534981341036,all_boot,252,1,100,ks
1752,38.59531117552438,null,252,1,100,ks
1752,39.579123758501694,gn,252,1,100,ks
1752,38.59531117552438,hybrid_gn,252,1,100,ks
1753,39.94529653396816,old,253,1,100,ks
1753,39.944642887861114,boot,253,1,100,ks
1753,39.9449388079326,all_boot,253,1,100,ks
1753,39.47722428517206,null,253,1,100,ks
1753,39.84135642229754,gn,253,1,100,ks
1753,39.47722428517206,hybrid_gn,253,1,100,ks
1754,40.13049702952283,old,254,1,100,ks
1754,40.12444903740545,boot,254,1,100,ks
1754,40.12758662329457,all_boot,254,1,100,ks
1754,36.23227868263935,null,254,1,100,ks
1754,40.01599565454614,gn,254,1,100,ks
1754,36.23227868263935,hybrid_gn,254,1,100,ks
1755,40.01791342042474,old,255,1,100,ks
1755,40.012549106149564,boot,255,1,100,ks
1755,40.015045593631754,all_boot,255,1,100,ks
1755,36.51065661829957,null,255,1,100,ks
1755,39.65921327270843,gn,255,1,100,ks
1755,36.51065661829957,hybrid_gn,255,1,100,ks
1756,40.09639197137986,old,256,1,100,ks
1756,40.09696184451552,boot,256,1,100,ks
1756,40.09576444134511,all_boot,256,1,100,ks
1756,37.64451502273461,null,256,1,100,ks
1756,39.15935806836583,gn,256,1,100,ks
1756,37.64451502273461,hybrid_gn,256,1,100,ks
1757,39.92421461510051,old,257,1,100,ks
1757,39.9220682227544,boot,257,1,100,ks
1757,39.92266059939645,all_boot,257,1,100,ks
1757,38.703574990103455,null,257,1,100,ks
1757,39.9376393976405,gn,257,1,100,ks
1757,38.703574990103455,hybrid_gn,257,1,100,ks
1758,39.993473068979206,old,258,1,100,ks
1758,39.993524548185434,boot,258,1,100,ks
1758,39.994224334708754,all_boot,258,1,100,ks
1758,39.7840238384297,null,258,1,100,ks
1758,39.92631764608218,gn,258,1,100,ks
1758,39.7840238384297,hybrid_gn,258,1,100,ks
1759,39.834198533193266,old,259,1,100,ks
1759,39.83417935325454,boot,259,1,100,ks
1759,39.834193347866275,all_boot,259,1,100,ks
1759,38.94206025404229,null,259,1,100,ks
1759,39.7336264493574,gn,259,1,100,ks
1759,38.94206025404229,hybrid_gn,259,1,100,ks
1760,40.07751980926601,old,260,1,100,ks
1760,40.077802235139536,boot,260,1,100,ks
1760,40.07748383147362,all_boot,260,1,100,ks
1760,39.737278165937326,null,260,1,100,ks
1760,39.9506196758196,gn,260,1,100,ks
1760,39.737278165937326,hybrid_gn,260,1,100,ks
1761,39.9366317768296,old,261,1,100,ks
1761,39.938785490335334,boot,261,1,100,ks
1761,39.93738908902381,all_boot,261,1,100,ks
1761,37.23773330739328,null,261,1,100,ks
1761,39.8645372713998,gn,261,1,100,ks
1761,37.23773330739328,hybrid_gn,261,1,100,ks
1762,39.94064512000135,old,262,1,100,ks
1762,39.93596496451497,boot,262,1,100,ks
1762,39.94143295416643,all_boot,262,1,100,ks
1762,35.74760183973835,null,262,1,100,ks
1762,38.66689337344198,gn,262,1,100,ks
1762,35.74760183973835,hybrid_gn,262,1,100,ks
1763,39.973367508252885,old,263,1,100,ks
1763,39.970677323470994,boot,263,1,100,ks
1763,39.984932684862216,all_boot,263,1,100,ks
1763,39.90125690445375,null,263,1,100,ks
1763,39.74238445386867,gn,263,1,100,ks
1763,39.90125690445375,hybrid_gn,263,1,100,ks
1764,40.096262587554506,old,264,1,100,ks
1764,40.097908826457,boot,264,1,100,ks
1764,40.096605022177386,all_boot,264,1,100,ks
1764,37.1350300273169,null,264,1,100,ks
1764,39.23038987610285,gn,264,1,100,ks
1764,37.1350300273169,hybrid_gn,264,1,100,ks
1765,39.91949423528668,old,265,1,100,ks
1765,39.92650892286147,boot,265,1,100,ks
1765,39.918990369980406,all_boot,265,1,100,ks
1765,37.90156478812827,null,265,1,100,ks
1765,39.87039530450826,gn,265,1,100,ks
1765,37.90156478812827,hybrid_gn,265,1,100,ks
1766,40.08467832717468,old,266,1,100,ks
1766,40.08696158605962,boot,266,1,100,ks
1766,40.08637092533466,all_boot,266,1,100,ks
1766,39.07141899111669,null,266,1,100,ks
1766,40.07093956700939,gn,266,1,100,ks
1766,39.07141899111669,hybrid_gn,266,1,100,ks
1767,40.09968643196669,old,267,1,100,ks
1767,40.10030880129148,boot,267,1,100,ks
1767,40.09968122809751,all_boot,267,1,100,ks
1767,39.444442470321754,null,267,1,100,ks
1767,39.840978240710925,gn,267,1,100,ks
1767,39.444442470321754,hybrid_gn,267,1,100,ks
1768,39.90215806712492,old,268,1,100,ks
1768,39.900412757170955,boot,268,1,100,ks
1768,39.90284577009743,all_boot,268,1,100,ks
1768,37.46446708514397,null,268,1,100,ks
1768,39.327753982722605,gn,268,1,100,ks
1768,37.46446708514397,hybrid_gn,268,1,100,ks
1769,40.025863835426605,old,269,1,100,ks
1769,40.032807816945294,boot,269,1,100,ks
1769,40.024873132178854,all_boot,269,1,100,ks
1769,39.375303529076156,null,269,1,100,ks
1769,39.99146499880853,gn,269,1,100,ks
1769,39.375303529076156,hybrid_gn,269,1,100,ks
1770,39.93375197701326,old,270,1,100,ks
1770,39.9412985046431,boot,270,1,100,ks
1770,39.934122734353956,all_boot,270,1,100,ks
1770,38.330250055110575,null,270,1,100,ks
1770,39.55927174702859,gn,270,1,100,ks
1770,38.330250055110575,hybrid_gn,270,1,100,ks
1771,39.95403086905159,old,271,1,100,ks
1771,39.953059628543144,boot,271,1,100,ks
1771,39.95835567672047,all_boot,271,1,100,ks
1771,38.263462276320446,null,271,1,100,ks
1771,39.74111703821251,gn,271,1,100,ks
1771,38.263462276320446,hybrid_gn,271,1,100,ks
1772,40.15930553971217,old,272,1,100,ks
1772,40.15599963787982,boot,272,1,100,ks
1772,40.15561198724272,all_boot,272,1,100,ks
1772,36.161333345529854,null,272,1,100,ks
1772,40.13850982532485,gn,272,1,100,ks
1772,36.161333345529854,hybrid_gn,272,1,100,ks
1773,39.96393187585869,old,273,1,100,ks
1773,39.96475751727272,boot,273,1,100,ks
1773,39.9639816856738,all_boot,273,1,100,ks
1773,37.89976501293887,null,273,1,100,ks
1773,39.78329289655471,gn,273,1,100,ks
1773,37.89976501293887,hybrid_gn,273,1,100,ks
1774,40.11436534467239,old,274,1,100,ks
1774,40.11285552730044,boot,274,1,100,ks
1774,40.11308204478364,all_boot,274,1,100,ks
1774,39.401684040102225,null,274,1,100,ks
1774,39.95790325936692,gn,274,1,100,ks
1774,39.401684040102225,hybrid_gn,274,1,100,ks
1775,40.07473224263512,old,275,1,100,ks
1775,40.07612802413519,boot,275,1,100,ks
1775,40.075388611476356,all_boot,275,1,100,ks
1775,38.150163826454005,null,275,1,100,ks
1775,40.08227440771692,gn,275,1,100,ks
1775,38.150163826454005,hybrid_gn,275,1,100,ks
1776,39.845800927014764,old,276,1,100,ks
1776,39.853104970886235,boot,276,1,100,ks
1776,39.84790285093774,all_boot,276,1,100,ks
1776,37.195019901675565,null,276,1,100,ks
1776,39.08630008301669,gn,276,1,100,ks
1776,37.195019901675565,hybrid_gn,276,1,100,ks
1777,40.04833593092292,old,277,1,100,ks
1777,40.047156903749055,boot,277,1,100,ks
1777,40.04880788391387,all_boot,277,1,100,ks
1777,38.20675914864939,null,277,1,100,ks
1777,39.0407166095248,gn,277,1,100,ks
1777,38.20675914864939,hybrid_gn,277,1,100,ks
1778,40.03939325831761,old,278,1,100,ks
1778,40.03849380173489,boot,278,1,100,ks
1778,40.03939357695572,all_boot,278,1,100,ks
1778,38.88726619142073,null,278,1,100,ks
1778,39.724831540882306,gn,278,1,100,ks
1778,38.88726619142073,hybrid_gn,278,1,100,ks
1779,40.065968974541605,old,279,1,100,ks
1779,40.066808990365935,boot,279,1,100,ks
1779,40.06572923857816,all_boot,279,1,100,ks
1779,37.28745975879219,null,279,1,100,ks
1779,39.944295771714216,gn,279,1,100,ks
1779,37.28745975879219,hybrid_gn,279,1,100,ks
1780,39.890273255345406,old,280,1,100,ks
1780,39.89028271893591,boot,280,1,100,ks
1780,39.89058201177755,all_boot,280,1,100,ks
1780,39.67008432361432,null,280,1,100,ks
1780,39.84196982226263,gn,280,1,100,ks
1780,39.67008432361432,hybrid_gn,280,1,100,ks
1781,40.09919141653916,old,281,1,100,ks
1781,40.09284753159492,boot,281,1,100,ks
1781,40.09986687722712,all_boot,281,1,100,ks
1781,37.8725080107345,null,281,1,100,ks
1781,39.746476549498986,gn,281,1,100,ks
1781,37.8725080107345,hybrid_gn,281,1,100,ks
1782,40.164772036984296,old,282,1,100,ks
1782,40.160889079022724,boot,282,1,100,ks
1782,40.161804139425456,all_boot,282,1,100,ks
1782,37.623096466734665,null,282,1,100,ks
1782,39.45709946674153,gn,282,1,100,ks
1782,37.623096466734665,hybrid_gn,282,1,100,ks
1783,40.0070577345096,old,283,1,100,ks
1783,40.007026537543,boot,283,1,100,ks
1783,40.007021056488995,all_boot,283,1,100,ks
1783,38.359122094306564,null,283,1,100,ks
1783,40.05344205445009,gn,283,1,100,ks
1783,38.359122094306564,hybrid_gn,283,1,100,ks
1784,40.09753458339631,old,284,1,100,ks
1784,40.0958995708735,boot,284,1,100,ks
1784,40.09646417123053,all_boot,284,1,100,ks
1784,37.77996654697301,null,284,1,100,ks
1784,39.76267080006525,gn,284,1,100,ks
1784,37.77996654697301,hybrid_gn,284,1,100,ks
1785,40.21671356286117,old,285,1,100,ks
1785,40.21124010182219,boot,285,1,100,ks
1785,40.21480789874411,all_boot,285,1,100,ks
1785,40.01085856573587,null,285,1,100,ks
1785,40.11670701028474,gn,285,1,100,ks
1785,40.01085856573587,hybrid_gn,285,1,100,ks
1786,39.994226952220366,old,286,1,100,ks
1786,39.9960545373779,boot,286,1,100,ks
1786,40.00207490660226,all_boot,286,1,100,ks
1786,38.55737198004245,null,286,1,100,ks
1786,40.039357820859216,gn,286,1,100,ks
1786,38.55737198004245,hybrid_gn,286,1,100,ks
1787,40.06539537503994,old,287,1,100,ks
1787,40.065398913968046,boot,287,1,100,ks
1787,40.065395263226165,all_boot,287,1,100,ks
1787,38.1591999760659,null,287,1,100,ks
1787,39.98992749734094,gn,287,1,100,ks
1787,38.1591999760659,hybrid_gn,287,1,100,ks
1788,39.95592597126928,old,288,1,100,ks
1788,39.9550450260075,boot,288,1,100,ks
1788,39.95736807439705,all_boot,288,1,100,ks
1788,37.127692638524834,null,288,1,100,ks
1788,39.94185358559018,gn,288,1,100,ks
1788,37.127692638524834,hybrid_gn,288,1,100,ks
1789,40.09381459458257,old,289,1,100,ks
1789,40.093713705872474,boot,289,1,100,ks
1789,40.09382113692831,all_boot,289,1,100,ks
1789,38.65366292329791,null,289,1,100,ks
1789,40.093835491996124,gn,289,1,100,ks
1789,38.65366292329791,hybrid_gn,289,1,100,ks
1790,40.00151861229901,old,290,1,100,ks
1790,40.006814256996265,boot,290,1,100,ks
1790,40.00424436007185,all_boot,290,1,100,ks
1790,38.3693936969555,null,290,1,100,ks
1790,39.81341481082673,gn,290,1,100,ks
1790,38.3693936969555,hybrid_gn,290,1,100,ks
1791,39.9070417511932,old,291,1,100,ks
1791,39.90592841705235,boot,291,1,100,ks
1791,39.90688069335026,all_boot,291,1,100,ks
1791,38.2709874987511,null,291,1,100,ks
1791,39.52131896176321,gn,291,1,100,ks
1791,38.2709874987511,hybrid_gn,291,1,100,ks
1792,40.05846685129587,old,292,1,100,ks
1792,40.06145064724196,boot,292,1,100,ks
1792,40.058344303160325,all_boot,292,1,100,ks
1792,38.34950111540617,null,292,1,100,ks
1792,39.97788275760888,gn,292,1,100,ks
1792,38.34950111540617,hybrid_gn,292,1,100,ks
1793,39.96097518879974,old,293,1,100,ks
1793,39.95805621987494,boot,293,1,100,ks
1793,39.960086592426094,all_boot,293,1,100,ks
1793,38.438845137258035,null,293,1,100,ks
1793,39.90644713748691,gn,293,1,100,ks
1793,38.438845137258035,hybrid_gn,293,1,100,ks
1794,40.03941119864705,old,294,1,100,ks
1794,40.03840895351661,boot,294,1,100,ks
1794,40.042081245500334,all_boot,294,1,100,ks
1794,37.74952910777654,null,294,1,100,ks
1794,39.89098534251513,gn,294,1,100,ks
1794,37.74952910777654,hybrid_gn,294,1,100,ks
1795,39.895522637352514,old,295,1,100,ks
1795,39.89610565233341,boot,295,1,100,ks
1795,39.898444663172675,all_boot,295,1,100,ks
1795,40.3752916286095,null,295,1,100,ks
1795,39.96414017223792,gn,295,1,100,ks
1795,40.3752916286095,hybrid_gn,295,1,100,ks
1796,40.06939227240688,old,296,1,100,ks
1796,40.072871492145545,boot,296,1,100,ks
1796,40.06852887116471,all_boot,296,1,100,ks
1796,36.681671886615355,null,296,1,100,ks
1796,39.85978243290134,gn,296,1,100,ks
1796,36.681671886615355,hybrid_gn,296,1,100,ks
1797,39.943051516771,old,297,1,100,ks
1797,39.94340719012783,boot,297,1,100,ks
1797,39.94342166121685,all_boot,297,1,100,ks
1797,40.31178605284226,null,297,1,100,ks
1797,39.941074544944065,gn,297,1,100,ks
1797,40.31178605284226,hybrid_gn,297,1,100,ks
1798,39.93610834391959,old,298,1,100,ks
1798,39.94340991273956,boot,298,1,100,ks
1798,39.93564298628864,all_boot,298,1,100,ks
1798,38.858017975396905,null,298,1,100,ks
1798,39.90227507567532,gn,298,1,100,ks
1798,38.858017975396905,hybrid_gn,298,1,100,ks
1799,40.03751877179978,old,299,1,100,ks
1799,40.03414868083887,boot,299,1,100,ks
1799,40.035936301389675,all_boot,299,1,100,ks
1799,38.74600171753935,null,299,1,100,ks
1799,39.685625153552536,gn,299,1,100,ks
1799,38.74600171753935,hybrid_gn,299,1,100,ks
1800,39.8280870740877,old,300,1,100,ks
1800,39.82816424363298,boot,300,1,100,ks
1800,39.82837341201015,all_boot,300,1,100,ks
1800,37.933792119149494,null,300,1,100,ks
1800,39.84230810021621,gn,300,1,100,ks
1800,37.933792119149494,hybrid_gn,300,1,100,ks
1801,40.056811847430495,old,301,1,100,ks
1801,40.05768055358147,boot,301,1,100,ks
1801,40.05562760970996,all_boot,301,1,100,ks
1801,36.89311807947101,null,301,1,100,ks
1801,37.92278044630369,gn,301,1,100,ks
1801,36.89311807947101,hybrid_gn,301,1,100,ks
1802,40.125772478494675,old,302,1,100,ks
1802,40.12800140623145,boot,302,1,100,ks
1802,40.13040290587756,all_boot,302,1,100,ks
1802,39.50527210790594,null,302,1,100,ks
1802,39.91491388451653,gn,302,1,100,ks
1802,39.50527210790594,hybrid_gn,302,1,100,ks
1803,39.909988943402666,old,303,1,100,ks
1803,39.91347163726064,boot,303,1,100,ks
1803,39.909624284265654,all_boot,303,1,100,ks
1803,37.849754567820725,null,303,1,100,ks
1803,38.8068572794044,gn,303,1,100,ks
1803,37.849754567820725,hybrid_gn,303,1,100,ks
1804,40.06979502586415,old,304,1,100,ks
1804,40.065035612910805,boot,304,1,100,ks
