sim,ate,type,true_ate,run,j,n,d
1271,2.0162109461598825,all_boot,2,271,2,8e3,ld
1271,2.007512991983816,null,2,271,2,8e3,ld
1271,2.018047088876468,gn,2,271,2,8e3,ld
1271,2.018047088876456,hybrid_gn,2,271,2,8e3,ld
1271,1.7301043845433945,none,2,271,2,8e3,ld
1271,1.7301052963419892,shrunk,2,271,2,8e3,ld
1272,2.0162333323876465,old,2,272,2,8e3,ld
1272,2.0201428878028422,boot,2,272,2,8e3,ld
1272,2.0162394406507524,all_boot,2,272,2,8e3,ld
1272,2.0201428878028422,null,2,272,2,8e3,ld
1272,2.0201428878028285,gn,2,272,2,8e3,ld
1272,2.020142887802843,hybrid_gn,2,272,2,8e3,ld
1272,1.5910661861988633,none,2,272,2,8e3,ld
1272,1.59106734330697,shrunk,2,272,2,8e3,ld
1273,2.0082697861909944,old,2,273,2,8e3,ld
1273,2.0122049525711043,boot,2,273,2,8e3,ld
1273,2.0081736629219673,all_boot,2,273,2,8e3,ld
1273,1.9977497065089225,null,2,273,2,8e3,ld
1273,2.018681596144905,gn,2,273,2,8e3,ld
1273,2.0021144344318955,hybrid_gn,2,273,2,8e3,ld
1273,1.6849234790344358,none,2,273,2,8e3,ld
1273,1.684923986607413,shrunk,2,273,2,8e3,ld
1274,1.955656304909947,old,2,274,2,8e3,ld
1274,1.9556867815819134,boot,2,274,2,8e3,ld
1274,1.955607723500999,all_boot,2,274,2,8e3,ld
1274,1.9583176039293257,null,2,274,2,8e3,ld
1274,1.9583176039293066,gn,2,274,2,8e3,ld
1274,1.9583176039293273,hybrid_gn,2,274,2,8e3,ld
1274,1.7005045634074174,none,2,274,2,8e3,ld
1274,1.7005051232698527,shrunk,2,274,2,8e3,ld
1275,1.9346967844129401,old,2,275,2,8e3,ld
1275,1.9287472650971376,boot,2,275,2,8e3,ld
1275,1.9346660779167524,all_boot,2,275,2,8e3,ld
1275,1.9377407343809803,null,2,275,2,8e3,ld
1275,1.9377407343809898,gn,2,275,2,8e3,ld
1275,1.9377407343809792,hybrid_gn,2,275,2,8e3,ld
1275,1.5954509888372896,none,2,275,2,8e3,ld
1275,1.595451835774836,shrunk,2,275,2,8e3,ld
1276,2.071430593315292,old,2,276,2,8e3,ld
1276,2.077831607810599,boot,2,276,2,8e3,ld
1276,2.071433920360535,all_boot,2,276,2,8e3,ld
1276,1.880481912611703,null,2,276,2,8e3,ld
1276,2.077831607810593,gn,2,276,2,8e3,ld
1276,1.8853393104845046,hybrid_gn,2,276,2,8e3,ld
1276,1.6894546700047743,none,2,276,2,8e3,ld
1276,1.689455394208644,shrunk,2,276,2,8e3,ld
1277,1.8923907082587585,old,2,277,2,8e3,ld
1277,1.8952268897524045,boot,2,277,2,8e3,ld
1277,1.8923890615209118,all_boot,2,277,2,8e3,ld
1277,1.8952268897524056,null,2,277,2,8e3,ld
1277,1.8952268897524078,gn,2,277,2,8e3,ld
1277,1.8952268897524038,hybrid_gn,2,277,2,8e3,ld
1277,1.6974076965262854,none,2,277,2,8e3,ld
1277,1.6974081560276226,shrunk,2,277,2,8e3,ld
1278,1.9643653793948315,old,2,278,2,8e3,ld
1278,1.964519266593827,boot,2,278,2,8e3,ld
1278,1.9643828660182654,all_boot,2,278,2,8e3,ld
1278,1.9656584250651952,null,2,278,2,8e3,ld
1278,1.9656584250651943,gn,2,278,2,8e3,ld
1278,1.965658425065195,hybrid_gn,2,278,2,8e3,ld
1278,1.722033309520204,none,2,278,2,8e3,ld
1278,1.7220341184717833,shrunk,2,278,2,8e3,ld
1279,1.9878273535668758,old,2,279,2,8e3,ld
1279,1.9884193136249968,boot,2,279,2,8e3,ld
1279,1.9878305153314955,all_boot,2,279,2,8e3,ld
1279,1.844300838975359,null,2,279,2,8e3,ld
1279,2.055229259420561,gn,2,279,2,8e3,ld
1279,1.842888266250888,hybrid_gn,2,279,2,8e3,ld
1279,1.7369670836077145,none,2,279,2,8e3,ld
1279,1.7369676078572687,shrunk,2,279,2,8e3,ld
1280,1.948124069484418,old,2,280,2,8e3,ld
1280,1.9507189365467401,boot,2,280,2,8e3,ld
1280,1.9481034166946145,all_boot,2,280,2,8e3,ld
1280,1.9160964241898573,null,2,280,2,8e3,ld
1280,1.9821126698778866,gn,2,280,2,8e3,ld
1280,1.9336970890966292,hybrid_gn,2,280,2,8e3,ld
1280,1.7378640991703962,none,2,280,2,8e3,ld
1280,1.737864527279761,shrunk,2,280,2,8e3,ld
1281,2.0917861311899317,old,2,281,2,8e3,ld
1281,2.097213008100171,boot,2,281,2,8e3,ld
1281,2.0916874808576584,all_boot,2,281,2,8e3,ld
1281,1.987888104415738,null,2,281,2,8e3,ld
1281,2.304800669303899,gn,2,281,2,8e3,ld
1281,1.98897298206963,hybrid_gn,2,281,2,8e3,ld
1281,1.6856710337480405,none,2,281,2,8e3,ld
1281,1.6856715707598569,shrunk,2,281,2,8e3,ld
1282,1.9544967393783546,old,2,282,2,8e3,ld
1282,1.9498948319234184,boot,2,282,2,8e3,ld
1282,1.9544843854459488,all_boot,2,282,2,8e3,ld
1282,1.9325385830903046,null,2,282,2,8e3,ld
1282,1.9568172606535297,gn,2,282,2,8e3,ld
1282,1.9432509118068624,hybrid_gn,2,282,2,8e3,ld
1282,1.7291530199416427,none,2,282,2,8e3,ld
1282,1.7291533653828093,shrunk,2,282,2,8e3,ld
1283,1.9554360242159763,old,2,283,2,8e3,ld
1283,1.9577540788912327,boot,2,283,2,8e3,ld
1283,1.9553400395798448,all_boot,2,283,2,8e3,ld
1283,1.9736019274966259,null,2,283,2,8e3,ld
1283,2.0243724334704494,gn,2,283,2,8e3,ld
1283,1.973009197832182,hybrid_gn,2,283,2,8e3,ld
1283,1.7079029697890227,none,2,283,2,8e3,ld
1283,1.7079034768642822,shrunk,2,283,2,8e3,ld
1284,1.9941891287836828,old,2,284,2,8e3,ld
1284,1.9943242101492913,boot,2,284,2,8e3,ld
1284,1.994223843961014,all_boot,2,284,2,8e3,ld
1284,1.9961974690401054,null,2,284,2,8e3,ld
1284,2.1849153824544247,gn,2,284,2,8e3,ld
1284,2.00063528173964,hybrid_gn,2,284,2,8e3,ld
1284,1.7704457401606841,none,2,284,2,8e3,ld
1284,1.7704462440799924,shrunk,2,284,2,8e3,ld
1285,1.9447265370925066,old,2,285,2,8e3,ld
1285,1.9450468951506015,boot,2,285,2,8e3,ld
1285,1.94472757966234,all_boot,2,285,2,8e3,ld
1285,1.9483042285184162,null,2,285,2,8e3,ld
1285,2.061506442339085,gn,2,285,2,8e3,ld
1285,1.9481394597396389,hybrid_gn,2,285,2,8e3,ld
1285,1.6356892845314335,none,2,285,2,8e3,ld
1285,1.6356900357797062,shrunk,2,285,2,8e3,ld
1286,1.9369110147006168,old,2,286,2,8e3,ld
1286,1.9386755890849556,boot,2,286,2,8e3,ld
1286,1.9369071911288176,all_boot,2,286,2,8e3,ld
1286,1.9386755890849559,null,2,286,2,8e3,ld
1286,1.9386755890849476,gn,2,286,2,8e3,ld
1286,1.938675589084955,hybrid_gn,2,286,2,8e3,ld
1286,1.678442527397925,none,2,286,2,8e3,ld
1286,1.6784433428555812,shrunk,2,286,2,8e3,ld
1287,1.9940253044973926,old,2,287,2,8e3,ld
1287,1.9922388483388564,boot,2,287,2,8e3,ld
1287,1.9940011343074713,all_boot,2,287,2,8e3,ld
1287,1.8993905371914233,null,2,287,2,8e3,ld
1287,2.0614485135325618,gn,2,287,2,8e3,ld
1287,1.9137224123490242,hybrid_gn,2,287,2,8e3,ld
1287,1.638616171351545,none,2,287,2,8e3,ld
1287,1.6386173332720213,shrunk,2,287,2,8e3,ld
1288,1.9837828700612665,old,2,288,2,8e3,ld
1288,1.9846481420370088,boot,2,288,2,8e3,ld
1288,1.9837594433503027,all_boot,2,288,2,8e3,ld
1288,1.8843600699904404,null,2,288,2,8e3,ld
1288,2.1222938162962675,gn,2,288,2,8e3,ld
1288,1.8887514130427983,hybrid_gn,2,288,2,8e3,ld
1288,1.6991122309635613,none,2,288,2,8e3,ld
1288,1.6991127509963146,shrunk,2,288,2,8e3,ld
1289,2.06929297728023,old,2,289,2,8e3,ld
1289,2.0639979659925536,boot,2,289,2,8e3,ld
1289,2.0694668300927086,all_boot,2,289,2,8e3,ld
1289,1.9598463529175205,null,2,289,2,8e3,ld
1289,2.28072134172052,gn,2,289,2,8e3,ld
1289,1.9510051285478138,hybrid_gn,2,289,2,8e3,ld
1289,1.5189646507287127,none,2,289,2,8e3,ld
1289,1.518965042487911,shrunk,2,289,2,8e3,ld
1290,2.003512536844699,old,2,290,2,8e3,ld
1290,2.0030649724656677,boot,2,290,2,8e3,ld
1290,2.003503484598797,all_boot,2,290,2,8e3,ld
1290,1.8491150194517791,null,2,290,2,8e3,ld
1290,2.0018472039112987,gn,2,290,2,8e3,ld
1290,1.84825294010423,hybrid_gn,2,290,2,8e3,ld
1290,1.754576837896519,none,2,290,2,8e3,ld
1290,1.7545774571855755,shrunk,2,290,2,8e3,ld
1291,2.027089325410419,old,2,291,2,8e3,ld
1291,2.0255175855267367,boot,2,291,2,8e3,ld
1291,2.027144601405463,all_boot,2,291,2,8e3,ld
1291,2.0293206817175276,null,2,291,2,8e3,ld
1291,2.0293206817175156,gn,2,291,2,8e3,ld
1291,2.029320681717528,hybrid_gn,2,291,2,8e3,ld
1291,1.8120598750551091,none,2,291,2,8e3,ld
1291,1.8120605224296817,shrunk,2,291,2,8e3,ld
1292,2.031631290008794,old,2,292,2,8e3,ld
1292,2.032063308347861,boot,2,292,2,8e3,ld
1292,2.0316321421395385,all_boot,2,292,2,8e3,ld
1292,2.0449967616223046,null,2,292,2,8e3,ld
1292,2.0875847930692464,gn,2,292,2,8e3,ld
1292,2.0445330928502625,hybrid_gn,2,292,2,8e3,ld
1292,1.7389975760283094,none,2,292,2,8e3,ld
1292,1.738998494692249,shrunk,2,292,2,8e3,ld
1293,1.9903639214150666,old,2,293,2,8e3,ld
1293,1.9894669719141513,boot,2,293,2,8e3,ld
1293,1.9903843063683078,all_boot,2,293,2,8e3,ld
1293,1.9565825645996437,null,2,293,2,8e3,ld
1293,1.9922347618038754,gn,2,293,2,8e3,ld
1293,1.992234761803879,hybrid_gn,2,293,2,8e3,ld
1293,1.7307342515864048,none,2,293,2,8e3,ld
1293,1.730735023197246,shrunk,2,293,2,8e3,ld
1294,2.0794762320243194,old,2,294,2,8e3,ld
1294,2.0823856798890454,boot,2,294,2,8e3,ld
1294,2.0794189835137358,all_boot,2,294,2,8e3,ld
1294,1.9340054285629504,null,2,294,2,8e3,ld
1294,2.1526180044604493,gn,2,294,2,8e3,ld
1294,1.9255214641676142,hybrid_gn,2,294,2,8e3,ld
1294,1.7902398111889886,none,2,294,2,8e3,ld
1294,1.7902404153814793,shrunk,2,294,2,8e3,ld
1295,2.019999015905531,old,2,295,2,8e3,ld
1295,2.0152109355264898,boot,2,295,2,8e3,ld
1295,2.0199815375703176,all_boot,2,295,2,8e3,ld
1295,1.941071324584791,null,2,295,2,8e3,ld
1295,2.022191594827186,gn,2,295,2,8e3,ld
1295,1.9466529865181188,hybrid_gn,2,295,2,8e3,ld
1295,1.801120150291271,none,2,295,2,8e3,ld
1295,1.8011205996265751,shrunk,2,295,2,8e3,ld
1296,1.9795997500379785,old,2,296,2,8e3,ld
1296,1.9741559765105419,boot,2,296,2,8e3,ld
1296,1.9796033853576203,all_boot,2,296,2,8e3,ld
1296,1.8907790452321986,null,2,296,2,8e3,ld
1296,1.991663823336797,gn,2,296,2,8e3,ld
1296,1.9027267413994449,hybrid_gn,2,296,2,8e3,ld
1296,1.7269766098262591,none,2,296,2,8e3,ld
1296,1.7269771291582257,shrunk,2,296,2,8e3,ld
1297,1.9374103676026928,old,2,297,2,8e3,ld
1297,1.9373458016581369,boot,2,297,2,8e3,ld
1297,1.937403309462211,all_boot,2,297,2,8e3,ld
1297,1.833101799826422,null,2,297,2,8e3,ld
1297,1.939414423740765,gn,2,297,2,8e3,ld
1297,1.8444667349254618,hybrid_gn,2,297,2,8e3,ld
1297,1.714508732383074,none,2,297,2,8e3,ld
1297,1.7145094514456753,shrunk,2,297,2,8e3,ld
1298,2.054093913341293,old,2,298,2,8e3,ld
1298,2.053260787999186,boot,2,298,2,8e3,ld
1298,2.054080147014176,all_boot,2,298,2,8e3,ld
1298,2.0555625923190184,null,2,298,2,8e3,ld
1298,2.055562592319021,gn,2,298,2,8e3,ld
1298,2.055562592319018,hybrid_gn,2,298,2,8e3,ld
1298,1.8230063269779313,none,2,298,2,8e3,ld
1298,1.8230071229045208,shrunk,2,298,2,8e3,ld
1299,2.0145102530456285,old,2,299,2,8e3,ld
1299,2.0167492515374845,boot,2,299,2,8e3,ld
1299,2.0144564680749966,all_boot,2,299,2,8e3,ld
1299,2.0167492515374836,null,2,299,2,8e3,ld
1299,2.0167492515374605,gn,2,299,2,8e3,ld
1299,2.016749251537484,hybrid_gn,2,299,2,8e3,ld
1299,1.7373695042701753,none,2,299,2,8e3,ld
1299,1.7373702875230865,shrunk,2,299,2,8e3,ld
1300,1.9431377919814055,old,2,300,2,8e3,ld
1300,1.9412780763112558,boot,2,300,2,8e3,ld
1300,1.9431354240068663,all_boot,2,300,2,8e3,ld
1300,1.9122473404835827,null,2,300,2,8e3,ld
1300,1.9445930053027016,gn,2,300,2,8e3,ld
1300,1.8997949819703333,hybrid_gn,2,300,2,8e3,ld
1300,1.7263314497044389,none,2,300,2,8e3,ld
1300,1.7263320788848393,shrunk,2,300,2,8e3,ld
1301,1.9505457100627714,old,2,301,2,8e3,ld
1301,1.9521386726651782,boot,2,301,2,8e3,ld
1301,1.950543560480491,all_boot,2,301,2,8e3,ld
1301,1.9296554870608589,null,2,301,2,8e3,ld
1301,1.9521386726651593,gn,2,301,2,8e3,ld
1301,1.928046587006481,hybrid_gn,2,301,2,8e3,ld
1301,1.7636333919298224,none,2,301,2,8e3,ld
1301,1.7636337375309048,shrunk,2,301,2,8e3,ld
1302,2.025759415743261,old,2,302,2,8e3,ld
1302,2.0277611535361557,boot,2,302,2,8e3,ld
1302,2.0257495443425193,all_boot,2,302,2,8e3,ld
1302,1.8213398564820582,null,2,302,2,8e3,ld
1302,2.1937079890971525,gn,2,302,2,8e3,ld
1302,1.817670488416919,hybrid_gn,2,302,2,8e3,ld
1302,1.76072730466065,none,2,302,2,8e3,ld
1302,1.760727993534402,shrunk,2,302,2,8e3,ld
1303,1.988597863734142,old,2,303,2,8e3,ld
1303,1.988624481065373,boot,2,303,2,8e3,ld
1303,1.9885283239975766,all_boot,2,303,2,8e3,ld
1303,1.9299406177331961,null,2,303,2,8e3,ld
1303,2.0974853221937613,gn,2,303,2,8e3,ld
1303,1.9300352860436931,hybrid_gn,2,303,2,8e3,ld
1303,1.70070372049194,none,2,303,2,8e3,ld
1303,1.7007043115377116,shrunk,2,303,2,8e3,ld
1304,1.9739862863221755,old,2,304,2,8e3,ld
1304,1.9771908085443926,boot,2,304,2,8e3,ld
1304,1.974024746206116,all_boot,2,304,2,8e3,ld
1304,1.9776176043423517,null,2,304,2,8e3,ld
1304,1.9993703400913994,gn,2,304,2,8e3,ld
1304,1.9776176043423523,hybrid_gn,2,304,2,8e3,ld
1304,1.682841271324591,none,2,304,2,8e3,ld
1304,1.682841760205589,shrunk,2,304,2,8e3,ld
1305,1.8914380028890767,old,2,305,2,8e3,ld
1305,1.8926372596640768,boot,2,305,2,8e3,ld
1305,1.89141576800902,all_boot,2,305,2,8e3,ld
1305,1.8929006191465334,null,2,305,2,8e3,ld
1305,1.892900619146529,gn,2,305,2,8e3,ld
1305,1.8929006191465343,hybrid_gn,2,305,2,8e3,ld
1305,1.7000473946577799,none,2,305,2,8e3,ld
1305,1.7000479231589067,shrunk,2,305,2,8e3,ld
1306,2.002061808448265,old,2,306,2,8e3,ld
1306,2.0035317546554885,boot,2,306,2,8e3,ld
1306,2.0020338528741433,all_boot,2,306,2,8e3,ld
1306,2.003531754655488,null,2,306,2,8e3,ld
1306,2.0035317546555005,gn,2,306,2,8e3,ld
1306,1.9919019053273253,hybrid_gn,2,306,2,8e3,ld
1306,1.8302356453498088,none,2,306,2,8e3,ld
1306,1.8302360974620355,shrunk,2,306,2,8e3,ld
1307,1.9688679788772865,old,2,307,2,8e3,ld
1307,1.9709513736359487,boot,2,307,2,8e3,ld
1307,1.9688979931135133,all_boot,2,307,2,8e3,ld
1307,1.970951373635948,null,2,307,2,8e3,ld
1307,2.016474710234742,gn,2,307,2,8e3,ld
1307,1.9711890321535877,hybrid_gn,2,307,2,8e3,ld
1307,1.7320872907198095,none,2,307,2,8e3,ld
1307,1.7320880614713363,shrunk,2,307,2,8e3,ld
1308,2.0278133824608138,old,2,308,2,8e3,ld
1308,2.0304843839660434,boot,2,308,2,8e3,ld
1308,2.02777300460216,all_boot,2,308,2,8e3,ld
1308,1.995411839846544,null,2,308,2,8e3,ld
1308,2.227874554785888,gn,2,308,2,8e3,ld
1308,1.9971816159136184,hybrid_gn,2,308,2,8e3,ld
1308,1.6838306930856954,none,2,308,2,8e3,ld
1308,1.6838312541282003,shrunk,2,308,2,8e3,ld
1309,2.0029401667738727,old,2,309,2,8e3,ld
1309,2.0025309917394467,boot,2,309,2,8e3,ld
1309,2.0028702007690247,all_boot,2,309,2,8e3,ld
1309,1.9915804317296082,null,2,309,2,8e3,ld
1309,2.049983485138263,gn,2,309,2,8e3,ld
1309,1.9887566045825806,hybrid_gn,2,309,2,8e3,ld
1309,1.715239741699458,none,2,309,2,8e3,ld
1309,1.715240425107265,shrunk,2,309,2,8e3,ld
1310,1.9490310071334243,old,2,310,2,8e3,ld
1310,1.9505722423680032,boot,2,310,2,8e3,ld
1310,1.949012709186129,all_boot,2,310,2,8e3,ld
1310,1.8610752555778558,null,2,310,2,8e3,ld
1310,1.9508896185006663,gn,2,310,2,8e3,ld
1310,1.8631211585460519,hybrid_gn,2,310,2,8e3,ld
1310,1.7639847383746776,none,2,310,2,8e3,ld
1310,1.7639852614519085,shrunk,2,310,2,8e3,ld
1311,2.0702630083619664,old,2,311,2,8e3,ld
1311,2.067750702577309,boot,2,311,2,8e3,ld
1311,2.070281226773321,all_boot,2,311,2,8e3,ld
1311,1.904304259646831,null,2,311,2,8e3,ld
1311,2.2436884795031546,gn,2,311,2,8e3,ld
1311,1.9017518495820742,hybrid_gn,2,311,2,8e3,ld
1311,1.6048018173740606,none,2,311,2,8e3,ld
1311,1.6048024632349311,shrunk,2,311,2,8e3,ld
1312,2.023851320530995,old,2,312,2,8e3,ld
1312,2.026241220450254,boot,2,312,2,8e3,ld
1312,2.0238483537031673,all_boot,2,312,2,8e3,ld
1312,1.9543775172733981,null,2,312,2,8e3,ld
1312,2.0263563611775184,gn,2,312,2,8e3,ld
1312,1.9498395030871376,hybrid_gn,2,312,2,8e3,ld
1312,1.7661668798107593,none,2,312,2,8e3,ld
1312,1.7661674410713153,shrunk,2,312,2,8e3,ld
1313,1.960419786331624,old,2,313,2,8e3,ld
1313,1.9605357754206232,boot,2,313,2,8e3,ld
1313,1.9604066341688573,all_boot,2,313,2,8e3,ld
1313,1.9622949991696133,null,2,313,2,8e3,ld
1313,1.9622949991695995,gn,2,313,2,8e3,ld
1313,1.9622949991696141,hybrid_gn,2,313,2,8e3,ld
1313,1.7278163332248668,none,2,313,2,8e3,ld
1313,1.727816940387987,shrunk,2,313,2,8e3,ld
1314,1.8896927173986113,old,2,314,2,8e3,ld
1314,1.8907075989865783,boot,2,314,2,8e3,ld
1314,1.8897000191294933,all_boot,2,314,2,8e3,ld
1314,1.8243356214613307,null,2,314,2,8e3,ld
1314,1.928083095920451,gn,2,314,2,8e3,ld
1314,1.8165784193777006,hybrid_gn,2,314,2,8e3,ld
1314,1.6780383118232816,none,2,314,2,8e3,ld
1314,1.6780390005455064,shrunk,2,314,2,8e3,ld
1315,1.9860341122671246,old,2,315,2,8e3,ld
1315,1.9888515622733767,boot,2,315,2,8e3,ld
1315,1.9859561004904094,all_boot,2,315,2,8e3,ld
1315,1.949798744349611,null,2,315,2,8e3,ld
1315,1.9888515622733463,gn,2,315,2,8e3,ld
1315,1.9444985169455289,hybrid_gn,2,315,2,8e3,ld
1315,1.780500163225206,none,2,315,2,8e3,ld
1315,1.7805007923928433,shrunk,2,315,2,8e3,ld
1316,1.9308094057155674,old,2,316,2,8e3,ld
1316,1.9324192001768294,boot,2,316,2,8e3,ld
1316,1.9307999401128677,all_boot,2,316,2,8e3,ld
1316,1.9324192001768306,null,2,316,2,8e3,ld
1316,1.9324192001768217,gn,2,316,2,8e3,ld
1316,1.9324192001768286,hybrid_gn,2,316,2,8e3,ld
1316,1.7863878812259602,none,2,316,2,8e3,ld
1316,1.7863882223758987,shrunk,2,316,2,8e3,ld
1317,2.061411596458576,old,2,317,2,8e3,ld
1317,2.062045575714807,boot,2,317,2,8e3,ld
1317,2.061504451107387,all_boot,2,317,2,8e3,ld
1317,1.9023113752547616,null,2,317,2,8e3,ld
1317,2.3554679673649592,gn,2,317,2,8e3,ld
1317,1.917468358535309,hybrid_gn,2,317,2,8e3,ld
1317,1.55972598976393,none,2,317,2,8e3,ld
1317,1.5597264874600933,shrunk,2,317,2,8e3,ld
1318,2.0057831391668497,old,2,318,2,8e3,ld
1318,2.0077262814523884,boot,2,318,2,8e3,ld
1318,2.005772056959532,all_boot,2,318,2,8e3,ld
1318,2.001056008079689,null,2,318,2,8e3,ld
1318,2.054760037408089,gn,2,318,2,8e3,ld
1318,1.9929574336450608,hybrid_gn,2,318,2,8e3,ld
1318,1.8139199856849288,none,2,318,2,8e3,ld
1318,1.8139204751764173,shrunk,2,318,2,8e3,ld
1319,1.9794655644461883,old,2,319,2,8e3,ld
1319,1.9759375735222977,boot,2,319,2,8e3,ld
1319,1.9795617394435288,all_boot,2,319,2,8e3,ld
1319,1.953612046797826,null,2,319,2,8e3,ld
1319,1.9818303383696496,gn,2,319,2,8e3,ld
1319,1.9643486317886247,hybrid_gn,2,319,2,8e3,ld
1319,1.7287136364088567,none,2,319,2,8e3,ld
1319,1.7287142206839627,shrunk,2,319,2,8e3,ld
1320,1.9894417350729934,old,2,320,2,8e3,ld
1320,1.9865337541710888,boot,2,320,2,8e3,ld
1320,1.9894910709822047,all_boot,2,320,2,8e3,ld
1320,1.9923513202039316,null,2,320,2,8e3,ld
1320,1.9923513202039258,gn,2,320,2,8e3,ld
1320,1.9923513202039322,hybrid_gn,2,320,2,8e3,ld
1320,1.7804566789221712,none,2,320,2,8e3,ld
1320,1.7804571554686175,shrunk,2,320,2,8e3,ld
1321,1.973098144253332,old,2,321,2,8e3,ld
1321,1.9738760038917271,boot,2,321,2,8e3,ld
1321,1.9731409765629884,all_boot,2,321,2,8e3,ld
1321,1.936894907804709,null,2,321,2,8e3,ld
1321,1.975093946747756,gn,2,321,2,8e3,ld
1321,1.9356214727603525,hybrid_gn,2,321,2,8e3,ld
1321,1.7155185977000493,none,2,321,2,8e3,ld
1321,1.7155193860697922,shrunk,2,321,2,8e3,ld
1322,1.9798579724840937,old,2,322,2,8e3,ld
1322,1.975819631247794,boot,2,322,2,8e3,ld
1322,1.9799108697400736,all_boot,2,322,2,8e3,ld
1322,1.9558015777983904,null,2,322,2,8e3,ld
1322,1.9816603274162836,gn,2,322,2,8e3,ld
1322,1.9613789593368751,hybrid_gn,2,322,2,8e3,ld
1322,1.7904384081491687,none,2,322,2,8e3,ld
1322,1.790439010894187,shrunk,2,322,2,8e3,ld
1323,2.0357609837215556,old,2,323,2,8e3,ld
1323,2.0319731237559275,boot,2,323,2,8e3,ld
1323,2.035847035682667,all_boot,2,323,2,8e3,ld
1323,1.95982703655921,null,2,323,2,8e3,ld
1323,2.042236854014537,gn,2,323,2,8e3,ld
1323,1.9677898808349998,hybrid_gn,2,323,2,8e3,ld
1323,1.6933533337806628,none,2,323,2,8e3,ld
1323,1.693353842485369,shrunk,2,323,2,8e3,ld
1324,1.9669176584192258,old,2,324,2,8e3,ld
1324,1.969010794260269,boot,2,324,2,8e3,ld
1324,1.9669450817160044,all_boot,2,324,2,8e3,ld
1324,1.969010794260267,null,2,324,2,8e3,ld
1324,1.9690107942602697,gn,2,324,2,8e3,ld
1324,1.9690107942602686,hybrid_gn,2,324,2,8e3,ld
1324,1.739819157463304,none,2,324,2,8e3,ld
1324,1.7398199412762316,shrunk,2,324,2,8e3,ld
1325,2.063219594826139,old,2,325,2,8e3,ld
1325,2.0656463051001146,boot,2,325,2,8e3,ld
1325,2.063182090678661,all_boot,2,325,2,8e3,ld
1325,2.065646305100115,null,2,325,2,8e3,ld
1325,2.065646305100132,gn,2,325,2,8e3,ld
1325,2.0656463051001146,hybrid_gn,2,325,2,8e3,ld
1325,1.6954497867614762,none,2,325,2,8e3,ld
1325,1.6954509124785335,shrunk,2,325,2,8e3,ld
1326,2.048772424479136,old,2,326,2,8e3,ld
1326,2.0494779669654846,boot,2,326,2,8e3,ld
1326,2.0487778866860236,all_boot,2,326,2,8e3,ld
1326,1.9980437827873707,null,2,326,2,8e3,ld
1326,2.291633233341381,gn,2,326,2,8e3,ld
1326,1.9964258050990817,hybrid_gn,2,326,2,8e3,ld
1326,1.8034035458864588,none,2,326,2,8e3,ld
1326,1.8034041263988216,shrunk,2,326,2,8e3,ld
1327,2.084424307231584,old,2,327,2,8e3,ld
1327,2.0793083859946524,boot,2,327,2,8e3,ld
1327,2.0844627838190095,all_boot,2,327,2,8e3,ld
1327,1.9256589118046379,null,2,327,2,8e3,ld
1327,2.2157168087252397,gn,2,327,2,8e3,ld
1327,1.9319470744939424,hybrid_gn,2,327,2,8e3,ld
1327,1.7089309071563787,none,2,327,2,8e3,ld
1327,1.7089316125713685,shrunk,2,327,2,8e3,ld
1328,1.983483678611432,old,2,328,2,8e3,ld
1328,1.9807947489321913,boot,2,328,2,8e3,ld
1328,1.983478928884687,all_boot,2,328,2,8e3,ld
1328,1.9923439853019393,null,2,328,2,8e3,ld
1328,2.026410742435438,gn,2,328,2,8e3,ld
1328,1.9927605704288354,hybrid_gn,2,328,2,8e3,ld
1328,1.810306131874362,none,2,328,2,8e3,ld
1328,1.810306557844548,shrunk,2,328,2,8e3,ld
1329,2.027252585163334,old,2,329,2,8e3,ld
1329,2.031025909307626,boot,2,329,2,8e3,ld
1329,2.0271320805660453,all_boot,2,329,2,8e3,ld
1329,1.8555743675782177,null,2,329,2,8e3,ld
1329,2.1687639370954566,gn,2,329,2,8e3,ld
1329,1.8675266463896798,hybrid_gn,2,329,2,8e3,ld
1329,1.6795200342360999,none,2,329,2,8e3,ld
1329,1.6795207185017413,shrunk,2,329,2,8e3,ld
1330,1.9574880684422808,old,2,330,2,8e3,ld
1330,1.9594708606079816,boot,2,330,2,8e3,ld
1330,1.9575047830035104,all_boot,2,330,2,8e3,ld
1330,1.9221447495124675,null,2,330,2,8e3,ld
1330,2.1222039350182422,gn,2,330,2,8e3,ld
1330,1.9239138661217587,hybrid_gn,2,330,2,8e3,ld
1330,1.714919307962871,none,2,330,2,8e3,ld
1330,1.7149199677632954,shrunk,2,330,2,8e3,ld
1331,2.0486551363409076,old,2,331,2,8e3,ld
1331,2.0484458566944332,boot,2,331,2,8e3,ld
1331,2.048704455577351,all_boot,2,331,2,8e3,ld
1331,1.912877414758433,null,2,331,2,8e3,ld
1331,2.0529247024968047,gn,2,331,2,8e3,ld
1331,1.9216131908959935,hybrid_gn,2,331,2,8e3,ld
1331,1.6638748373505021,none,2,331,2,8e3,ld
1331,1.663875606096786,shrunk,2,331,2,8e3,ld
1332,2.0154341764047294,old,2,332,2,8e3,ld
1332,2.0174780809675448,boot,2,332,2,8e3,ld
1332,2.0153475131925744,all_boot,2,332,2,8e3,ld
1332,2.0187072948404277,null,2,332,2,8e3,ld
1332,2.040179017209849,gn,2,332,2,8e3,ld
