sim,ate,type,run,j,n,d
1667,32.93142376340841,hybrid_gn,167,1,100,ks
1668,39.75061730906406,old,168,1,100,ks
1668,39.83873255363572,boot,168,1,100,ks
1668,39.81294319122539,all_boot,168,1,100,ks
1668,30.039780620043466,null,168,1,100,ks
1668,30.682938417280454,gn,168,1,100,ks
1668,30.039780620043466,hybrid_gn,168,1,100,ks
1669,39.44236755984036,old,169,1,100,ks
1669,39.379442237671014,boot,169,1,100,ks
1669,39.357750620922346,all_boot,169,1,100,ks
1669,33.055634535211155,null,169,1,100,ks
1669,33.05563453521105,gn,169,1,100,ks
1669,33.055634535211155,hybrid_gn,169,1,100,ks
1670,40.83408832511963,old,170,1,100,ks
1670,40.78850855925656,boot,170,1,100,ks
1670,40.841261738738346,all_boot,170,1,100,ks
1670,36.10373297498118,null,170,1,100,ks
1670,36.553796272842945,gn,170,1,100,ks
1670,36.10373297498118,hybrid_gn,170,1,100,ks
1671,41.08336280742629,old,171,1,100,ks
1671,41.00055134032246,boot,171,1,100,ks
1671,41.0617296795685,all_boot,171,1,100,ks
1671,32.48647373682672,null,171,1,100,ks
1671,33.792887374623376,gn,171,1,100,ks
1671,32.48647373682672,hybrid_gn,171,1,100,ks
1672,38.40130076469831,old,172,1,100,ks
1672,38.4113224785921,boot,172,1,100,ks
1672,38.39230863149426,all_boot,172,1,100,ks
1672,34.02665728526414,null,172,1,100,ks
1672,34.02665728526424,gn,172,1,100,ks
1672,34.02665728526414,hybrid_gn,172,1,100,ks
1673,37.67589976687542,old,173,1,100,ks
1673,37.715758704620015,boot,173,1,100,ks
1673,37.70833505797816,all_boot,173,1,100,ks
1673,33.72580685367529,null,173,1,100,ks
1673,34.214388629367676,gn,173,1,100,ks
1673,33.72580685367529,hybrid_gn,173,1,100,ks
1674,39.8875902074202,old,174,1,100,ks
1674,39.930039737904515,boot,174,1,100,ks
1674,39.86297583609486,all_boot,174,1,100,ks
1674,32.58348449025132,null,174,1,100,ks
1674,33.52285610608653,gn,174,1,100,ks
1674,32.58348449025132,hybrid_gn,174,1,100,ks
1675,41.07883907096884,old,175,1,100,ks
1675,41.04281968125021,boot,175,1,100,ks
1675,41.11619127045512,all_boot,175,1,100,ks
1675,34.279944500561655,null,175,1,100,ks
1675,36.346555876940386,gn,175,1,100,ks
1675,34.279944500561655,hybrid_gn,175,1,100,ks
1676,39.51312335766395,old,176,1,100,ks
1676,39.53490726808431,boot,176,1,100,ks
1676,39.53450558002261,all_boot,176,1,100,ks
1676,33.06891306688208,null,176,1,100,ks
1676,33.068913066881926,gn,176,1,100,ks
1676,33.06891306688208,hybrid_gn,176,1,100,ks
1677,38.24642926384719,old,177,1,100,ks
1677,38.54162182798252,boot,177,1,100,ks
1677,38.529327259138974,all_boot,177,1,100,ks
1677,31.322353630219304,null,177,1,100,ks
1677,35.94871720616505,gn,177,1,100,ks
1677,31.322353630219304,hybrid_gn,177,1,100,ks
1678,39.9033590204334,old,178,1,100,ks
1678,39.92713583672251,boot,178,1,100,ks
1678,39.92958788355827,all_boot,178,1,100,ks
1678,31.414984924829614,null,178,1,100,ks
1678,33.946275522583235,gn,178,1,100,ks
1678,31.414984924829614,hybrid_gn,178,1,100,ks
1679,38.888422395252334,old,179,1,100,ks
1679,38.84228741645636,boot,179,1,100,ks
1679,38.860609853160625,all_boot,179,1,100,ks
1679,33.29378465530001,null,179,1,100,ks
1679,33.29378465529998,gn,179,1,100,ks
1679,33.29378465530001,hybrid_gn,179,1,100,ks
1680,40.26808301935945,old,180,1,100,ks
1680,40.400241795047904,boot,180,1,100,ks
1680,40.39423870431139,all_boot,180,1,100,ks
1680,34.76049144263651,null,180,1,100,ks
1680,35.76553848514658,gn,180,1,100,ks
1680,34.76049144263651,hybrid_gn,180,1,100,ks
1681,39.98673879592869,old,181,1,100,ks
1681,40.020274765609834,boot,181,1,100,ks
1681,40.00054595535694,all_boot,181,1,100,ks
1681,34.08459461388354,null,181,1,100,ks
1681,36.369421624272704,gn,181,1,100,ks
1681,34.08459461388354,hybrid_gn,181,1,100,ks
1682,39.17599111339277,old,182,1,100,ks
1682,39.0349531058915,boot,182,1,100,ks
1682,39.26186708232345,all_boot,182,1,100,ks
1682,33.83511984093263,null,182,1,100,ks
1682,33.94064393976698,gn,182,1,100,ks
1682,33.83511984093263,hybrid_gn,182,1,100,ks
1683,42.224511979568085,old,183,1,100,ks
1683,42.13263542759937,boot,183,1,100,ks
1683,41.950110773162066,all_boot,183,1,100,ks
1683,34.10569062125592,null,183,1,100,ks
1683,34.37028299489948,gn,183,1,100,ks
1683,34.10569062125592,hybrid_gn,183,1,100,ks
1684,39.289409439646946,old,184,1,100,ks
1684,39.31133363924016,boot,184,1,100,ks
1684,39.20372991797633,all_boot,184,1,100,ks
1684,33.832885613497254,null,184,1,100,ks
1684,34.194788012156295,gn,184,1,100,ks
1684,33.832885613497254,hybrid_gn,184,1,100,ks
1685,42.16043127071179,old,185,1,100,ks
1685,42.292140091505104,boot,185,1,100,ks
1685,42.27350240042825,all_boot,185,1,100,ks
1685,35.40225577565675,null,185,1,100,ks
1685,35.856193775842364,gn,185,1,100,ks
1685,35.40225577565675,hybrid_gn,185,1,100,ks
1686,40.07451313359562,old,186,1,100,ks
1686,39.925948162137786,boot,186,1,100,ks
1686,39.930918202703886,all_boot,186,1,100,ks
1686,32.861681861665616,null,186,1,100,ks
1686,33.67083025244056,gn,186,1,100,ks
1686,32.861681861665616,hybrid_gn,186,1,100,ks
1687,39.70333398741267,old,187,1,100,ks
1687,39.70312588050025,boot,187,1,100,ks
1687,39.72233507002927,all_boot,187,1,100,ks
1687,33.75890597266568,null,187,1,100,ks
1687,34.745876758409004,gn,187,1,100,ks
1687,33.75890597266568,hybrid_gn,187,1,100,ks
1688,40.293817716789896,old,188,1,100,ks
1688,40.28255605630549,boot,188,1,100,ks
1688,40.179856716919694,all_boot,188,1,100,ks
1688,31.91707101347981,null,188,1,100,ks
1688,33.41342625218876,gn,188,1,100,ks
1688,31.91707101347981,hybrid_gn,188,1,100,ks
1689,40.45554140447445,old,189,1,100,ks
1689,40.611921740225284,boot,189,1,100,ks
1689,40.590679869868936,all_boot,189,1,100,ks
1689,30.788303940300487,null,189,1,100,ks
1689,31.97956897881687,gn,189,1,100,ks
1689,30.788303940300487,hybrid_gn,189,1,100,ks
1690,36.44202794204957,old,190,1,100,ks
1690,36.46740206704432,boot,190,1,100,ks
1690,36.489815308398406,all_boot,190,1,100,ks
1690,32.62661819109474,null,190,1,100,ks
1690,34.532373485889565,gn,190,1,100,ks
1690,32.62661819109474,hybrid_gn,190,1,100,ks
1691,40.3634806685355,old,191,1,100,ks
1691,40.38606079736477,boot,191,1,100,ks
1691,40.36018254337944,all_boot,191,1,100,ks
1691,35.38628956801165,null,191,1,100,ks
1691,35.38628956801165,gn,191,1,100,ks
1691,35.38628956801165,hybrid_gn,191,1,100,ks
1692,39.17612201215082,old,192,1,100,ks
1692,39.09335906852157,boot,192,1,100,ks
1692,39.16108916613204,all_boot,192,1,100,ks
1692,34.692269661200804,null,192,1,100,ks
1692,35.15855395912308,gn,192,1,100,ks
1692,34.692269661200804,hybrid_gn,192,1,100,ks
1693,40.544980514809936,old,193,1,100,ks
1693,40.43471032396191,boot,193,1,100,ks
1693,40.50993644962727,all_boot,193,1,100,ks
1693,33.49823613892715,null,193,1,100,ks
1693,33.49823613892711,gn,193,1,100,ks
1693,33.49823613892715,hybrid_gn,193,1,100,ks
1694,39.96709181844008,old,194,1,100,ks
1694,39.807176917520266,boot,194,1,100,ks
1694,39.797336433061076,all_boot,194,1,100,ks
1694,32.73793889324901,null,194,1,100,ks
1694,32.73793889324897,gn,194,1,100,ks
1694,32.73793889324901,hybrid_gn,194,1,100,ks
1695,40.089559415023714,old,195,1,100,ks
1695,40.174084983781384,boot,195,1,100,ks
1695,40.173003782302374,all_boot,195,1,100,ks
1695,31.40532437749022,null,195,1,100,ks
1695,33.15671413167847,gn,195,1,100,ks
1695,31.40532437749022,hybrid_gn,195,1,100,ks
1696,42.59440199768872,old,196,1,100,ks
1696,42.72645005863617,boot,196,1,100,ks
1696,42.65811786743972,all_boot,196,1,100,ks
1696,31.76047936980643,null,196,1,100,ks
1696,33.79327920498169,gn,196,1,100,ks
1696,31.76047936980643,hybrid_gn,196,1,100,ks
1697,41.31653240098973,old,197,1,100,ks
1697,41.09244071839259,boot,197,1,100,ks
1697,41.22339935421011,all_boot,197,1,100,ks
1697,37.13835746708808,null,197,1,100,ks
1697,37.544822396536816,gn,197,1,100,ks
1697,37.13835746708808,hybrid_gn,197,1,100,ks
1698,38.293648958755355,old,198,1,100,ks
1698,38.29949012595278,boot,198,1,100,ks
1698,38.24765628262804,all_boot,198,1,100,ks
1698,34.063863094986495,null,198,1,100,ks
1698,34.28019810949408,gn,198,1,100,ks
1698,34.063863094986495,hybrid_gn,198,1,100,ks
1699,41.317391395178426,old,199,1,100,ks
1699,41.45958527923504,boot,199,1,100,ks
1699,41.432532025507044,all_boot,199,1,100,ks
1699,34.0783555677828,null,199,1,100,ks
1699,35.87417243779623,gn,199,1,100,ks
1699,34.0783555677828,hybrid_gn,199,1,100,ks
1700,39.50854608388613,old,200,1,100,ks
1700,39.5497508889754,boot,200,1,100,ks
1700,39.56773613485538,all_boot,200,1,100,ks
1700,29.883776402181333,null,200,1,100,ks
1700,31.044695219769306,gn,200,1,100,ks
1700,29.883776402181333,hybrid_gn,200,1,100,ks
1701,39.570457091268025,old,201,1,100,ks
1701,39.59848102172374,boot,201,1,100,ks
1701,39.625730109137805,all_boot,201,1,100,ks
1701,28.782896123888666,null,201,1,100,ks
1701,30.115758290470172,gn,201,1,100,ks
1701,28.782896123888666,hybrid_gn,201,1,100,ks
1702,41.29948244600831,old,202,1,100,ks
1702,41.42319806945888,boot,202,1,100,ks
1702,41.446659516661526,all_boot,202,1,100,ks
1702,33.123139857400204,null,202,1,100,ks
1702,33.29945759260722,gn,202,1,100,ks
1702,33.123139857400204,hybrid_gn,202,1,100,ks
1703,39.09003015689931,old,203,1,100,ks
1703,39.12161593838131,boot,203,1,100,ks
1703,39.00504205048763,all_boot,203,1,100,ks
1703,33.95825741502676,null,203,1,100,ks
1703,34.86064986693813,gn,203,1,100,ks
1703,33.95825741502676,hybrid_gn,203,1,100,ks
1704,43.308417332947144,old,204,1,100,ks
1704,43.43271269956688,boot,204,1,100,ks
1704,43.33993911615743,all_boot,204,1,100,ks
1704,34.64513693041447,null,204,1,100,ks
1704,35.947465374906486,gn,204,1,100,ks
1704,34.64513693041447,hybrid_gn,204,1,100,ks
1705,38.95698301776422,old,205,1,100,ks
1705,39.107045367558165,boot,205,1,100,ks
1705,39.11973069343054,all_boot,205,1,100,ks
1705,33.6589575183814,null,205,1,100,ks
1705,34.1537272076758,gn,205,1,100,ks
1705,33.6589575183814,hybrid_gn,205,1,100,ks
1706,41.13849520831231,old,206,1,100,ks
1706,41.324518528591646,boot,206,1,100,ks
1706,41.237370808850315,all_boot,206,1,100,ks
1706,31.3276490200599,null,206,1,100,ks
1706,33.61744621170296,gn,206,1,100,ks
1706,31.3276490200599,hybrid_gn,206,1,100,ks
1707,39.35227744583613,old,207,1,100,ks
1707,39.64554786867271,boot,207,1,100,ks
1707,39.619077195648885,all_boot,207,1,100,ks
1707,33.66423362325856,null,207,1,100,ks
1707,35.110813998497065,gn,207,1,100,ks
1707,33.66423362325856,hybrid_gn,207,1,100,ks
1708,40.250245697923,old,208,1,100,ks
1708,40.289546030852065,boot,208,1,100,ks
1708,40.27629759835478,all_boot,208,1,100,ks
1708,34.71226418628393,null,208,1,100,ks
1708,36.23302369530851,gn,208,1,100,ks
1708,34.71226418628393,hybrid_gn,208,1,100,ks
1709,39.59871895316743,old,209,1,100,ks
1709,39.561204049397546,boot,209,1,100,ks
1709,39.55956348909061,all_boot,209,1,100,ks
1709,33.56221517233999,null,209,1,100,ks
1709,34.153763452759804,gn,209,1,100,ks
1709,33.56221517233999,hybrid_gn,209,1,100,ks
1710,42.080498552272516,old,210,1,100,ks
1710,42.049580129182544,boot,210,1,100,ks
1710,42.0761351251823,all_boot,210,1,100,ks
1710,36.028013685442176,null,210,1,100,ks
1710,36.22059878866172,gn,210,1,100,ks
1710,36.028013685442176,hybrid_gn,210,1,100,ks
1711,38.916321435156924,old,211,1,100,ks
1711,38.83845337198177,boot,211,1,100,ks
1711,38.77255919870417,all_boot,211,1,100,ks
1711,35.1342411979355,null,211,1,100,ks
1711,35.577046660742155,gn,211,1,100,ks
1711,35.1342411979355,hybrid_gn,211,1,100,ks
1712,39.232101502019596,old,212,1,100,ks
1712,39.127178216677834,boot,212,1,100,ks
1712,39.153216421366935,all_boot,212,1,100,ks
1712,32.284290052947775,null,212,1,100,ks
1712,33.956399471762666,gn,212,1,100,ks
1712,32.284290052947775,hybrid_gn,212,1,100,ks
1713,41.278770359607,old,213,1,100,ks
1713,41.227361092434656,boot,213,1,100,ks
1713,41.176776071563005,all_boot,213,1,100,ks
1713,35.45894634401441,null,213,1,100,ks
1713,35.681328567945755,gn,213,1,100,ks
1713,35.45894634401441,hybrid_gn,213,1,100,ks
1714,39.19936993385135,old,214,1,100,ks
1714,39.22367936179127,boot,214,1,100,ks
1714,39.1982880005256,all_boot,214,1,100,ks
1714,33.73313956122019,null,214,1,100,ks
1714,34.92461164099373,gn,214,1,100,ks
1714,33.73313956122019,hybrid_gn,214,1,100,ks
1715,39.04506093957164,old,215,1,100,ks
1715,39.133245170096025,boot,215,1,100,ks
1715,39.088216083043,all_boot,215,1,100,ks
1715,30.618431843069622,null,215,1,100,ks
1715,32.450174054939694,gn,215,1,100,ks
1715,30.618431843069622,hybrid_gn,215,1,100,ks
1716,41.767765365066396,old,216,1,100,ks
1716,41.739838048793686,boot,216,1,100,ks
1716,41.76816473041037,all_boot,216,1,100,ks
1716,34.878583672059975,null,216,1,100,ks
1716,35.1540516086863,gn,216,1,100,ks
1716,34.878583672059975,hybrid_gn,216,1,100,ks
1717,38.58150908879154,old,217,1,100,ks
1717,38.62601184572244,boot,217,1,100,ks
1717,38.59486035014275,all_boot,217,1,100,ks
1717,31.5872288115732,null,217,1,100,ks
1717,31.59990323808612,gn,217,1,100,ks
1717,31.5872288115732,hybrid_gn,217,1,100,ks
1718,40.60360600122968,old,218,1,100,ks
1718,40.5704542549807,boot,218,1,100,ks
1718,40.605590586831866,all_boot,218,1,100,ks
1718,35.207296888009125,null,218,1,100,ks
1718,36.56216737495592,gn,218,1,100,ks
1718,35.207296888009125,hybrid_gn,218,1,100,ks
1719,42.13059381142422,old,219,1,100,ks
1719,42.275016707378484,boot,219,1,100,ks
1719,42.25477838436355,all_boot,219,1,100,ks
1719,35.78735488704883,null,219,1,100,ks
1719,36.34234199334202,gn,219,1,100,ks
1719,35.78735488704883,hybrid_gn,219,1,100,ks
1720,39.42984667125572,old,220,1,100,ks
1720,39.45008661138593,boot,220,1,100,ks
1720,39.4341333047326,all_boot,220,1,100,ks
1720,32.89588233410751,null,220,1,100,ks
1720,33.83996232119156,gn,220,1,100,ks
1720,32.89588233410751,hybrid_gn,220,1,100,ks
1721,37.95354853506384,old,221,1,100,ks
1721,37.971018670711075,boot,221,1,100,ks
1721,37.97187395791346,all_boot,221,1,100,ks
1721,31.928319422083604,null,221,1,100,ks
1721,32.09077030134141,gn,221,1,100,ks
1721,31.928319422083604,hybrid_gn,221,1,100,ks
1722,40.53363400881492,old,222,1,100,ks
1722,40.50080629757996,boot,222,1,100,ks
1722,40.47566341114907,all_boot,222,1,100,ks
1722,32.2579152722436,null,222,1,100,ks
1722,33.598210771617,gn,222,1,100,ks
1722,32.2579152722436,hybrid_gn,222,1,100,ks
1723,39.41085049326816,old,223,1,100,ks
1723,39.40943651091814,boot,223,1,100,ks
1723,39.37734593487889,all_boot,223,1,100,ks
1723,32.20997858672432,null,223,1,100,ks
1723,34.45839820121322,gn,223,1,100,ks
1723,32.20997858672432,hybrid_gn,223,1,100,ks
1724,36.48015876823003,old,224,1,100,ks
1724,36.866874007033594,boot,224,1,100,ks
1724,36.61430421481526,all_boot,224,1,100,ks
1724,28.783759006020443,null,224,1,100,ks
1724,29.246597060339383,gn,224,1,100,ks
1724,28.783759006020443,hybrid_gn,224,1,100,ks
1725,39.76672008930815,old,225,1,100,ks
1725,39.78659926213426,boot,225,1,100,ks
1725,39.79935894281719,all_boot,225,1,100,ks
1725,34.8305497953668,null,225,1,100,ks
1725,36.700103214873906,gn,225,1,100,ks
1725,34.8305497953668,hybrid_gn,225,1,100,ks
1726,40.7464366816595,old,226,1,100,ks
1726,41.04202669469228,boot,226,1,100,ks
1726,40.720488152118186,all_boot,226,1,100,ks
1726,28.879343873970065,null,226,1,100,ks
1726,29.48737268218428,gn,226,1,100,ks
1726,28.879343873970065,hybrid_gn,226,1,100,ks
1727,40.02017829826442,old,227,1,100,ks
1727,40.0688254010415,boot,227,1,100,ks
1727,40.00466871230353,all_boot,227,1,100,ks
1727,31.9352480636565,null,227,1,100,ks
1727,32.92945574751013,gn,227,1,100,ks
1727,31.9352480636565,hybrid_gn,227,1,100,ks
1728,39.15356109641155,old,228,1,100,ks
1728,38.95410634641317,boot,228,1,100,ks
1728,39.066192286910386,all_boot,228,1,100,ks
1728,32.116729698760125,null,228,1,100,ks
1728,32.11672969876016,gn,228,1,100,ks
1728,32.116729698760125,hybrid_gn,228,1,100,ks
1729,37.48926970157748,old,229,1,100,ks
1729,37.44082939003967,boot,229,1,100,ks
1729,37.4912067612216,all_boot,229,1,100,ks
1729,34.86658984017791,null,229,1,100,ks
1729,34.866589840177774,gn,229,1,100,ks
1729,34.86658984017791,hybrid_gn,229,1,100,ks
1730,39.21178036083798,old,230,1,100,ks
1730,39.17429606978645,boot,230,1,100,ks
1730,39.15435351993965,all_boot,230,1,100,ks
1730,31.94300510488448,null,230,1,100,ks
1730,32.32861992466344,gn,230,1,100,ks
1730,31.94300510488448,hybrid_gn,230,1,100,ks
1731,38.199924152764254,old,231,1,100,ks
1731,38.28660888946025,boot,231,1,100,ks
1731,38.242104872943145,all_boot,231,1,100,ks
1731,34.25145215357575,null,231,1,100,ks
1731,34.69706541848772,gn,231,1,100,ks
1731,34.25145215357575,hybrid_gn,231,1,100,ks
1732,39.261509368256796,old,232,1,100,ks
1732,38.99384356177292,boot,232,1,100,ks
1732,38.900328553790935,all_boot,232,1,100,ks
1732,32.96577580885832,null,232,1,100,ks
1732,34.87073873114271,gn,232,1,100,ks
1732,32.96577580885832,hybrid_gn,232,1,100,ks
1733,40.57047407922408,old,233,1,100,ks
1733,40.45351613549921,boot,233,1,100,ks
1733,40.39315148853563,all_boot,233,1,100,ks
1733,33.36290186750061,null,233,1,100,ks
1733,34.703453079725925,gn,233,1,100,ks
1733,33.36290186750061,hybrid_gn,233,1,100,ks
1734,38.65932823308963,old,234,1,100,ks
1734,38.62051827858183,boot,234,1,100,ks
1734,38.61827196050932,all_boot,234,1,100,ks
1734,31.934806618408487,null,234,1,100,ks
1734,33.22922140978513,gn,234,1,100,ks
1734,31.934806618408487,hybrid_gn,234,1,100,ks
1735,39.87277433863858,old,235,1,100,ks
1735,39.801414110221934,boot,235,1,100,ks
1735,39.803039209097804,all_boot,235,1,100,ks
1735,33.58172469786415,null,235,1,100,ks
1735,34.171380254023944,gn,235,1,100,ks
1735,33.58172469786415,hybrid_gn,235,1,100,ks
1736,39.387017564395336,old,236,1,100,ks
1736,39.46082866399755,boot,236,1,100,ks
1736,39.37189908479981,all_boot,236,1,100,ks
1736,33.03621366137216,null,236,1,100,ks
1736,33.37948705912464,gn,236,1,100,ks
1736,33.03621366137216,hybrid_gn,236,1,100,ks
1737,40.15826363271616,old,237,1,100,ks
1737,40.193005033244795,boot,237,1,100,ks
1737,40.18629731880419,all_boot,237,1,100,ks
1737,35.553330440413575,null,237,1,100,ks
1737,36.700049019753834,gn,237,1,100,ks
1737,35.553330440413575,hybrid_gn,237,1,100,ks
1738,38.653259956850775,old,238,1,100,ks
1738,38.567480769717065,boot,238,1,100,ks
1738,38.521699796935806,all_boot,238,1,100,ks
1738,33.05847596639802,null,238,1,100,ks
1738,33.49596259365845,gn,238,1,100,ks
1738,33.05847596639802,hybrid_gn,238,1,100,ks
1739,38.638919758349374,old,239,1,100,ks
1739,38.63104171623475,boot,239,1,100,ks
1739,38.610164299312075,all_boot,239,1,100,ks
1739,34.338296692785455,null,239,1,100,ks
1739,35.79285592348147,gn,239,1,100,ks
1739,34.338296692785455,hybrid_gn,239,1,100,ks
1740,39.462590476689556,old,240,1,100,ks
1740,39.36009896349208,boot,240,1,100,ks
1740,39.36619189200935,all_boot,240,1,100,ks
1740,32.11376214123303,null,240,1,100,ks
1740,32.36784996401785,gn,240,1,100,ks
1740,32.11376214123303,hybrid_gn,240,1,100,ks
1741,39.86098713592706,old,241,1,100,ks
1741,39.90021417542571,boot,241,1,100,ks
1741,39.89657182036066,all_boot,241,1,100,ks
1741,34.681833844333184,null,241,1,100,ks
1741,35.07084238750222,gn,241,1,100,ks
1741,34.681833844333184,hybrid_gn,241,1,100,ks
1742,40.0868522910001,old,242,1,100,ks
1742,40.169837394234335,boot,242,1,100,ks
1742,40.081584861592205,all_boot,242,1,100,ks
1742,33.21997974581255,null,242,1,100,ks
1742,33.51244160732445,gn,242,1,100,ks
1742,33.21997974581255,hybrid_gn,242,1,100,ks
1743,38.15749463280573,old,243,1,100,ks
1743,38.297742777164686,boot,243,1,100,ks
1743,38.24651637646918,all_boot,243,1,100,ks
1743,32.02341422236146,null,243,1,100,ks
1743,34.36644342358569,gn,243,1,100,ks
1743,32.02341422236146,hybrid_gn,243,1,100,ks
1744,40.37235673789802,old,244,1,100,ks
1744,40.34909374472346,boot,244,1,100,ks
1744,40.371215098623544,all_boot,244,1,100,ks
1744,34.54093697963638,null,244,1,100,ks
1744,34.73867212426116,gn,244,1,100,ks
1744,34.54093697963638,hybrid_gn,244,1,100,ks
1745,40.389853097770924,old,245,1,100,ks
1745,40.448793237280675,boot,245,1,100,ks
1745,40.39037304290043,all_boot,245,1,100,ks
1745,31.936610306084763,null,245,1,100,ks
1745,33.971456943261366,gn,245,1,100,ks
1745,31.936610306084763,hybrid_gn,245,1,100,ks
1746,40.14387794960534,old,246,1,100,ks
1746,40.10204918493457,boot,246,1,100,ks
1746,40.13577631772742,all_boot,246,1,100,ks
1746,34.678346618388446,null,246,1,100,ks
1746,35.1104126453861,gn,246,1,100,ks
1746,34.678346618388446,hybrid_gn,246,1,100,ks
1747,39.204013655137864,old,247,1,100,ks
1747,39.25054173470585,boot,247,1,100,ks
1747,39.21192904487253,all_boot,247,1,100,ks
1747,35.61402673188643,null,247,1,100,ks
1747,35.61402673188632,gn,247,1,100,ks
1747,35.61402673188643,hybrid_gn,247,1,100,ks
1748,41.641407569180686,old,248,1,100,ks
1748,41.61580245737572,boot,248,1,100,ks
1748,41.568196745956364,all_boot,248,1,100,ks
1748,32.97050149169091,null,248,1,100,ks
1748,33.49860107877592,gn,248,1,100,ks
1748,32.97050149169091,hybrid_gn,248,1,100,ks
1749,39.685801930066674,old,249,1,100,ks
1749,39.699782075187954,boot,249,1,100,ks
1749,39.692204986219885,all_boot,249,1,100,ks
1749,34.2768736292569,null,249,1,100,ks
1749,35.29022457813422,gn,249,1,100,ks
1749,34.2768736292569,hybrid_gn,249,1,100,ks
1750,39.61905325027188,old,250,1,100,ks
1750,39.79835191796862,boot,250,1,100,ks
1750,39.73683392868497,all_boot,250,1,100,ks
1750,35.015413936404144,null,250,1,100,ks
1750,35.31875781666064,gn,250,1,100,ks
1750,35.015413936404144,hybrid_gn,250,1,100,ks
1751,39.991140892422536,old,251,1,100,ks
1751,40.05657271751672,boot,251,1,100,ks
1751,40.021690759230054,all_boot,251,1,100,ks
1751,30.74333028326217,null,251,1,100,ks
1751,30.770282552562165,gn,251,1,100,ks
1751,30.74333028326217,hybrid_gn,251,1,100,ks
1752,40.40132004087499,old,252,1,100,ks
1752,40.462309815430736,boot,252,1,100,ks
1752,40.45848156337832,all_boot,252,1,100,ks
1752,33.24150920809411,null,252,1,100,ks
1752,34.71248786857774,gn,252,1,100,ks
1752,33.24150920809411,hybrid_gn,252,1,100,ks
1753,40.15162494101989,old,253,1,100,ks
1753,40.37328016637208,boot,253,1,100,ks
1753,40.264020381178504,all_boot,253,1,100,ks
1753,33.232050376990294,null,253,1,100,ks
1753,35.06541087341827,gn,253,1,100,ks
1753,33.232050376990294,hybrid_gn,253,1,100,ks
1754,39.75458070114011,old,254,1,100,ks
1754,39.71750512193583,boot,254,1,100,ks
1754,39.641955360636175,all_boot,254,1,100,ks
1754,33.11574365988168,null,254,1,100,ks
1754,33.11574365988181,gn,254,1,100,ks
1754,33.11574365988168,hybrid_gn,254,1,100,ks
1755,38.95489486078,old,255,1,100,ks
1755,39.03557544714306,boot,255,1,100,ks
1755,38.987535311593135,all_boot,255,1,100,ks
1755,30.776701625352597,null,255,1,100,ks
1755,31.72680921511777,gn,255,1,100,ks
1755,30.776701625352597,hybrid_gn,255,1,100,ks
1756,38.26883381267753,old,256,1,100,ks
1756,38.29013655575357,boot,256,1,100,ks
1756,38.27094720203662,all_boot,256,1,100,ks
1756,32.297028212721784,null,256,1,100,ks
1756,34.790308919325845,gn,256,1,100,ks
1756,32.297028212721784,hybrid_gn,256,1,100,ks
1757,39.51037406748311,old,257,1,100,ks
1757,39.484363001971744,boot,257,1,100,ks
1757,39.4949546046777,all_boot,257,1,100,ks
1757,33.89121704457203,null,257,1,100,ks
1757,33.89121704457218,gn,257,1,100,ks
1757,33.89121704457203,hybrid_gn,257,1,100,ks
1758,39.90875709851707,old,258,1,100,ks
1758,39.94793145870689,boot,258,1,100,ks
1758,39.94153037121208,all_boot,258,1,100,ks
1758,35.71649949542478,null,258,1,100,ks
1758,36.6288377384067,gn,258,1,100,ks
1758,35.71649949542478,hybrid_gn,258,1,100,ks
1759,39.48554513120495,old,259,1,100,ks
1759,39.50390561843527,boot,259,1,100,ks
1759,39.52932620688623,all_boot,259,1,100,ks
1759,29.690257169635334,null,259,1,100,ks
1759,30.50434967130362,gn,259,1,100,ks
1759,29.690257169635334,hybrid_gn,259,1,100,ks
1760,40.13249522012579,old,260,1,100,ks
1760,40.266542220174664,boot,260,1,100,ks
1760,40.1961131859116,all_boot,260,1,100,ks
1760,33.568064779656176,null,260,1,100,ks
1760,35.765207883807626,gn,260,1,100,ks
1760,33.568064779656176,hybrid_gn,260,1,100,ks
1761,38.714669051998406,old,261,1,100,ks
1761,38.65667781898785,boot,261,1,100,ks
1761,38.577318278171816,all_boot,261,1,100,ks
1761,33.47223132740551,null,261,1,100,ks
1761,33.65418682942676,gn,261,1,100,ks
1761,33.47223132740551,hybrid_gn,261,1,100,ks
1762,41.29247410241624,old,262,1,100,ks
1762,41.25467714144524,boot,262,1,100,ks
1762,41.29152019310525,all_boot,262,1,100,ks
1762,33.97849981210173,null,262,1,100,ks
1762,34.536335114588454,gn,262,1,100,ks
1762,33.97849981210173,hybrid_gn,262,1,100,ks
1763,42.04641214120034,old,263,1,100,ks
1763,41.54308715851437,boot,263,1,100,ks
1763,41.779841146869096,all_boot,263,1,100,ks
1763,36.22742166515099,null,263,1,100,ks
1763,37.07822536129122,gn,263,1,100,ks
1763,36.22742166515099,hybrid_gn,263,1,100,ks
1764,39.32736595063836,old,264,1,100,ks
1764,39.303085765020676,boot,264,1,100,ks
1764,39.320142556504614,all_boot,264,1,100,ks
1764,32.03807512247357,null,264,1,100,ks
1764,33.23513931917293,gn,264,1,100,ks
1764,32.03807512247357,hybrid_gn,264,1,100,ks
1765,40.81764538168732,old,265,1,100,ks
1765,40.754843338907925,boot,265,1,100,ks
1765,40.719381740348815,all_boot,265,1,100,ks
