sim,ate,type,true_ate,run,j,n,d
1100,2.001566802695468,none,2,100,1,8e3,ld
1100,2.0015667805608484,shrunk,2,100,1,8e3,ld
1101,2.01656170154573,old,2,101,1,8e3,ld
1101,2.017198403140639,boot,2,101,1,8e3,ld
1101,2.0180487757617143,all_boot,2,101,1,8e3,ld
1101,2.0162896544110405,null,2,101,1,8e3,ld
1101,2.018708306698851,gn,2,101,1,8e3,ld
1101,2.0187083066988296,hybrid_gn,2,101,1,8e3,ld
1101,2.0181916735350622,none,2,101,1,8e3,ld
1101,2.018191673516489,shrunk,2,101,1,8e3,ld
1102,2.013581654478462,old,2,102,1,8e3,ld
1102,2.0115125399380154,boot,2,102,1,8e3,ld
1102,2.0148112330159607,all_boot,2,102,1,8e3,ld
1102,1.8332575307630772,null,2,102,1,8e3,ld
1102,2.1994515725920714,gn,2,102,1,8e3,ld
1102,1.8214873432444378,hybrid_gn,2,102,1,8e3,ld
1102,2.009902770313774,none,2,102,1,8e3,ld
1102,2.0099027703137735,shrunk,2,102,1,8e3,ld
1103,2.008568840200574,old,2,103,1,8e3,ld
1103,2.0094965329196963,boot,2,103,1,8e3,ld
1103,2.008531621806071,all_boot,2,103,1,8e3,ld
1103,1.9318110703826408,null,2,103,1,8e3,ld
1103,2.004069974176702,gn,2,103,1,8e3,ld
1103,1.9595947486013223,hybrid_gn,2,103,1,8e3,ld
1103,2.0043109116862787,none,2,103,1,8e3,ld
1103,2.004310911740215,shrunk,2,103,1,8e3,ld
1104,2.03343664586263,old,2,104,1,8e3,ld
1104,2.033427566422797,boot,2,104,1,8e3,ld
1104,2.034084485597938,all_boot,2,104,1,8e3,ld
1104,1.9998688419017856,null,2,104,1,8e3,ld
1104,2.0432238710063046,gn,2,104,1,8e3,ld
1104,2.022092696909256,hybrid_gn,2,104,1,8e3,ld
1104,2.005420478723797,none,2,104,1,8e3,ld
1104,2.0054205663009235,shrunk,2,104,1,8e3,ld
1105,2.024218762540695,old,2,105,1,8e3,ld
1105,2.0245593734648923,boot,2,105,1,8e3,ld
1105,2.0237811298684765,all_boot,2,105,1,8e3,ld
1105,1.9853900905360078,null,2,105,1,8e3,ld
1105,2.001171169152348,gn,2,105,1,8e3,ld
1105,1.9600375263955707,hybrid_gn,2,105,1,8e3,ld
1105,1.9942315017870176,none,2,105,1,8e3,ld
1105,1.9942315751331106,shrunk,2,105,1,8e3,ld
1106,2.023307335429886,old,2,106,1,8e3,ld
1106,2.02340046501967,boot,2,106,1,8e3,ld
1106,2.023855451796188,all_boot,2,106,1,8e3,ld
1106,1.9696111540953736,null,2,106,1,8e3,ld
1106,2.0074333512933187,gn,2,106,1,8e3,ld
1106,1.9922896027337256,hybrid_gn,2,106,1,8e3,ld
1106,1.9845660402723446,none,2,106,1,8e3,ld
1106,1.9845661364920861,shrunk,2,106,1,8e3,ld
1107,2.0103047377834087,old,2,107,1,8e3,ld
1107,2.010304737783408,boot,2,107,1,8e3,ld
1107,2.0103047377834082,all_boot,2,107,1,8e3,ld
1107,2.010304737783408,null,2,107,1,8e3,ld
1107,2.0103047377834113,gn,2,107,1,8e3,ld
1107,2.015235660272316,hybrid_gn,2,107,1,8e3,ld
1107,1.9925667253924246,none,2,107,1,8e3,ld
1107,1.9925667668560476,shrunk,2,107,1,8e3,ld
1108,1.9894353029583234,old,2,108,1,8e3,ld
1108,1.9866553271690406,boot,2,108,1,8e3,ld
1108,1.9892317226220537,all_boot,2,108,1,8e3,ld
1108,1.8698184908895912,null,2,108,1,8e3,ld
1108,2.1596230723170047,gn,2,108,1,8e3,ld
1108,1.8627400174848063,hybrid_gn,2,108,1,8e3,ld
1108,1.979132249797254,none,2,108,1,8e3,ld
1108,1.9791322882981244,shrunk,2,108,1,8e3,ld
1109,2.052251921200581,old,2,109,1,8e3,ld
1109,2.054081376751635,boot,2,109,1,8e3,ld
1109,2.05163249771342,all_boot,2,109,1,8e3,ld
1109,2.0421716551234756,null,2,109,1,8e3,ld
1109,2.042171655123455,gn,2,109,1,8e3,ld
1109,2.062620246518095,hybrid_gn,2,109,1,8e3,ld
1109,2.0374002599223098,none,2,109,1,8e3,ld
1109,2.0374003288719016,shrunk,2,109,1,8e3,ld
1110,2.006358448601473,old,2,110,1,8e3,ld
1110,2.0074936479765717,boot,2,110,1,8e3,ld
1110,2.006325491458092,all_boot,2,110,1,8e3,ld
1110,2.0098938192029614,null,2,110,1,8e3,ld
1110,2.0183980979460827,gn,2,110,1,8e3,ld
1110,2.0003333443297686,hybrid_gn,2,110,1,8e3,ld
1110,2.01759809063424,none,2,110,1,8e3,ld
1110,2.0175980905625375,shrunk,2,110,1,8e3,ld
1111,1.96979412828907,old,2,111,1,8e3,ld
1111,1.9685026934261938,boot,2,111,1,8e3,ld
1111,1.9713074022916786,all_boot,2,111,1,8e3,ld
1111,2.0149196218607046,null,2,111,1,8e3,ld
1111,2.0149600180572476,gn,2,111,1,8e3,ld
1111,2.0148835975018677,hybrid_gn,2,111,1,8e3,ld
1111,1.9168151487042173,none,2,111,1,8e3,ld
1111,1.916815277366887,shrunk,2,111,1,8e3,ld
1112,2.017036924250666,old,2,112,1,8e3,ld
1112,2.017254433699698,boot,2,112,1,8e3,ld
1112,2.0168271093201673,all_boot,2,112,1,8e3,ld
1112,1.9710182211646459,null,2,112,1,8e3,ld
1112,2.01617397203874,gn,2,112,1,8e3,ld
1112,2.0035675856790536,hybrid_gn,2,112,1,8e3,ld
1112,2.0161739720387484,none,2,112,1,8e3,ld
1112,2.016173972038749,shrunk,2,112,1,8e3,ld
1113,2.003646594427094,old,2,113,1,8e3,ld
1113,2.0025027918122724,boot,2,113,1,8e3,ld
1113,2.0032794620954024,all_boot,2,113,1,8e3,ld
1113,1.9846761644185267,null,2,113,1,8e3,ld
1113,2.1536188055915355,gn,2,113,1,8e3,ld
1113,1.9836557853016505,hybrid_gn,2,113,1,8e3,ld
1113,2.001823658114751,none,2,113,1,8e3,ld
1113,2.001823658114751,shrunk,2,113,1,8e3,ld
1114,2.009035644109949,old,2,114,1,8e3,ld
1114,2.008165643118024,boot,2,114,1,8e3,ld
1114,2.009813611046407,all_boot,2,114,1,8e3,ld
1114,2.0119678377249763,null,2,114,1,8e3,ld
1114,2.0146729918465764,gn,2,114,1,8e3,ld
1114,2.0079164923664745,hybrid_gn,2,114,1,8e3,ld
1114,2.008191004496477,none,2,114,1,8e3,ld
1114,2.0081910066447106,shrunk,2,114,1,8e3,ld
1115,1.9820216268351885,old,2,115,1,8e3,ld
1115,1.9829411981760101,boot,2,115,1,8e3,ld
1115,1.9822935869768485,all_boot,2,115,1,8e3,ld
1115,1.9721158014128706,null,2,115,1,8e3,ld
1115,1.9573547952253068,gn,2,115,1,8e3,ld
1115,1.96873948937785,hybrid_gn,2,115,1,8e3,ld
1115,1.9573547952253023,none,2,115,1,8e3,ld
1115,1.957354795225302,shrunk,2,115,1,8e3,ld
1116,2.030087526258204,old,2,116,1,8e3,ld
1116,2.0305601030711626,boot,2,116,1,8e3,ld
1116,2.0321117248280176,all_boot,2,116,1,8e3,ld
1116,2.0466153491322983,null,2,116,1,8e3,ld
1116,2.045476801384847,gn,2,116,1,8e3,ld
1116,2.0476081688518626,hybrid_gn,2,116,1,8e3,ld
1116,2.0317134817058085,none,2,116,1,8e3,ld
1116,2.031713477230794,shrunk,2,116,1,8e3,ld
1117,1.9504201731063253,old,2,117,1,8e3,ld
1117,1.9523634336156146,boot,2,117,1,8e3,ld
1117,1.9523749401821138,all_boot,2,117,1,8e3,ld
1117,1.965045273628528,null,2,117,1,8e3,ld
1117,1.9650452736285235,gn,2,117,1,8e3,ld
1117,1.9650452736285264,hybrid_gn,2,117,1,8e3,ld
1117,1.9142859094531441,none,2,117,1,8e3,ld
1117,1.914285989440365,shrunk,2,117,1,8e3,ld
1118,2.02257690325958,old,2,118,1,8e3,ld
1118,2.0225769032595795,boot,2,118,1,8e3,ld
1118,2.02257690325958,all_boot,2,118,1,8e3,ld
1118,2.0243366832763106,null,2,118,1,8e3,ld
1118,2.0290292853398544,gn,2,118,1,8e3,ld
1118,2.0271908136257197,hybrid_gn,2,118,1,8e3,ld
1118,2.022576903259579,none,2,118,1,8e3,ld
1118,2.02257690325958,shrunk,2,118,1,8e3,ld
1119,1.963633623260377,old,2,119,1,8e3,ld
1119,1.9634296286324935,boot,2,119,1,8e3,ld
1119,1.963560179104978,all_boot,2,119,1,8e3,ld
1119,1.975375642972594,null,2,119,1,8e3,ld
1119,2.153010593015229,gn,2,119,1,8e3,ld
1119,1.9640258111517768,hybrid_gn,2,119,1,8e3,ld
1119,1.9608565580801447,none,2,119,1,8e3,ld
1119,1.960856561331326,shrunk,2,119,1,8e3,ld
1120,2.034240817197572,old,2,120,1,8e3,ld
1120,2.0344003343413295,boot,2,120,1,8e3,ld
1120,2.035522898075317,all_boot,2,120,1,8e3,ld
1120,2.0408541268255562,null,2,120,1,8e3,ld
1120,2.0777076055252977,gn,2,120,1,8e3,ld
1120,2.0487816410489286,hybrid_gn,2,120,1,8e3,ld
1120,2.031553111671875,none,2,120,1,8e3,ld
1120,2.0315531155237236,shrunk,2,120,1,8e3,ld
1121,2.0478446032268294,old,2,121,1,8e3,ld
1121,2.049817289431561,boot,2,121,1,8e3,ld
1121,2.0465483232443704,all_boot,2,121,1,8e3,ld
1121,2.056779943528266,null,2,121,1,8e3,ld
1121,2.055052940625236,gn,2,121,1,8e3,ld
1121,2.064953194452833,hybrid_gn,2,121,1,8e3,ld
1121,2.0646740821856344,none,2,121,1,8e3,ld
1121,2.0646740819857863,shrunk,2,121,1,8e3,ld
1122,2.0744841617768772,old,2,122,1,8e3,ld
1122,2.07413839413743,boot,2,122,1,8e3,ld
1122,2.074620048968633,all_boot,2,122,1,8e3,ld
1122,2.0268340038520765,null,2,122,1,8e3,ld
1122,2.072818152375265,gn,2,122,1,8e3,ld
1122,2.0317968253791436,hybrid_gn,2,122,1,8e3,ld
1122,2.0728181523752522,none,2,122,1,8e3,ld
1122,2.0728181523752522,shrunk,2,122,1,8e3,ld
1123,1.980741408066328,old,2,123,1,8e3,ld
1123,1.980549063166783,boot,2,123,1,8e3,ld
1123,1.9819026179470545,all_boot,2,123,1,8e3,ld
1123,1.8698880415695538,null,2,123,1,8e3,ld
1123,2.035754042684553,gn,2,123,1,8e3,ld
1123,1.9251278724346534,hybrid_gn,2,123,1,8e3,ld
1123,1.944704528801116,none,2,123,1,8e3,ld
1123,1.944704587822632,shrunk,2,123,1,8e3,ld
1124,2.0370537011899144,old,2,124,1,8e3,ld
1124,2.0368605459864493,boot,2,124,1,8e3,ld
1124,2.0370915090010775,all_boot,2,124,1,8e3,ld
1124,1.9260864026834448,null,2,124,1,8e3,ld
1124,2.0366936206181125,gn,2,124,1,8e3,ld
1124,1.9377775716471883,hybrid_gn,2,124,1,8e3,ld
1124,2.0357254869360593,none,2,124,1,8e3,ld
1124,2.0357254870617734,shrunk,2,124,1,8e3,ld
1125,1.982186875121428,old,2,125,1,8e3,ld
1125,1.9830353603067397,boot,2,125,1,8e3,ld
1125,1.9831912304153057,all_boot,2,125,1,8e3,ld
1125,1.9626993943405326,null,2,125,1,8e3,ld
1125,2.0008915191934444,gn,2,125,1,8e3,ld
1125,1.9753443222824392,hybrid_gn,2,125,1,8e3,ld
1125,1.9859560093033441,none,2,125,1,8e3,ld
1125,1.98595600243169,shrunk,2,125,1,8e3,ld
1126,2.0244217903491384,old,2,126,1,8e3,ld
1126,2.023774002749622,boot,2,126,1,8e3,ld
1126,2.0242934300390782,all_boot,2,126,1,8e3,ld
1126,1.9442386371905744,null,2,126,1,8e3,ld
1126,2.1594796530788045,gn,2,126,1,8e3,ld
1126,1.9561098976254137,hybrid_gn,2,126,1,8e3,ld
1126,2.021563548956196,none,2,126,1,8e3,ld
1126,2.021563548994345,shrunk,2,126,1,8e3,ld
1127,2.0146843361414946,old,2,127,1,8e3,ld
1127,2.0146843361414946,boot,2,127,1,8e3,ld
1127,2.0133635503691503,all_boot,2,127,1,8e3,ld
1127,1.9819945487369512,null,2,127,1,8e3,ld
1127,2.015622622772676,gn,2,127,1,8e3,ld
1127,1.9609808006429472,hybrid_gn,2,127,1,8e3,ld
1127,2.014513835142988,none,2,127,1,8e3,ld
1127,2.0145138385300454,shrunk,2,127,1,8e3,ld
1128,1.9618088710839818,old,2,128,1,8e3,ld
1128,1.9625815712050363,boot,2,128,1,8e3,ld
1128,1.9612405204374619,all_boot,2,128,1,8e3,ld
1128,2.0204806393296457,null,2,128,1,8e3,ld
1128,2.1262652926096934,gn,2,128,1,8e3,ld
1128,2.0100435168680573,hybrid_gn,2,128,1,8e3,ld
1128,1.9556966937666145,none,2,128,1,8e3,ld
1128,1.9556967060883244,shrunk,2,128,1,8e3,ld
1129,2.0074819598732425,old,2,129,1,8e3,ld
1129,2.006008977002781,boot,2,129,1,8e3,ld
1129,2.0067355433637744,all_boot,2,129,1,8e3,ld
1129,1.9729515022545512,null,2,129,1,8e3,ld
1129,2.008927091649189,gn,2,129,1,8e3,ld
1129,2.008844090911971,hybrid_gn,2,129,1,8e3,ld
1129,1.9778735242450804,none,2,129,1,8e3,ld
1129,1.9778735862879382,shrunk,2,129,1,8e3,ld
1130,1.9988423254293537,old,2,130,1,8e3,ld
1130,1.999229606621646,boot,2,130,1,8e3,ld
1130,1.9982160778277547,all_boot,2,130,1,8e3,ld
1130,2.0367556255374044,null,2,130,1,8e3,ld
1130,2.3226803044912834,gn,2,130,1,8e3,ld
1130,2.0253127300882228,hybrid_gn,2,130,1,8e3,ld
1130,2.019097102405026,none,2,130,1,8e3,ld
1130,2.0190970726104203,shrunk,2,130,1,8e3,ld
1131,1.9910856906299033,old,2,131,1,8e3,ld
1131,1.9901019785166678,boot,2,131,1,8e3,ld
1131,1.9911777220589584,all_boot,2,131,1,8e3,ld
1131,1.9288335944210182,null,2,131,1,8e3,ld
1131,2.1620022350983508,gn,2,131,1,8e3,ld
1131,1.9399359557921894,hybrid_gn,2,131,1,8e3,ld
1131,1.9875538317201182,none,2,131,1,8e3,ld
1131,1.9875538318130008,shrunk,2,131,1,8e3,ld
1132,1.9713708425394023,old,2,132,1,8e3,ld
1132,1.9699832319140176,boot,2,132,1,8e3,ld
1132,1.9715279236230516,all_boot,2,132,1,8e3,ld
1132,1.9341901319016048,null,2,132,1,8e3,ld
1132,1.9720966382080956,gn,2,132,1,8e3,ld
1132,1.917397768864026,hybrid_gn,2,132,1,8e3,ld
1132,1.9713760464996475,none,2,132,1,8e3,ld
1132,1.9713760464995578,shrunk,2,132,1,8e3,ld
1133,2.026437302985464,old,2,133,1,8e3,ld
1133,2.0242456356098573,boot,2,133,1,8e3,ld
1133,2.0259657265522177,all_boot,2,133,1,8e3,ld
1133,2.0092464085994437,null,2,133,1,8e3,ld
1133,2.250914242780913,gn,2,133,1,8e3,ld
1133,2.0384991384622104,hybrid_gn,2,133,1,8e3,ld
1133,2.0296082572279985,none,2,133,1,8e3,ld
1133,2.0296082572262364,shrunk,2,133,1,8e3,ld
1134,2.0112041470698507,old,2,134,1,8e3,ld
1134,2.0128295750215734,boot,2,134,1,8e3,ld
1134,2.010477733097036,all_boot,2,134,1,8e3,ld
1134,1.8939658637765633,null,2,134,1,8e3,ld
1134,2.1352966830985043,gn,2,134,1,8e3,ld
1134,1.8773503523039372,hybrid_gn,2,134,1,8e3,ld
1134,1.9793984413614658,none,2,134,1,8e3,ld
1134,1.9793985379661407,shrunk,2,134,1,8e3,ld
1135,2.0116672217513734,old,2,135,1,8e3,ld
1135,2.010664593327218,boot,2,135,1,8e3,ld
1135,2.012058438554139,all_boot,2,135,1,8e3,ld
1135,2.012813731247092,null,2,135,1,8e3,ld
1135,2.015517234572969,gn,2,135,1,8e3,ld
1135,2.0107311278843456,hybrid_gn,2,135,1,8e3,ld
1135,2.0102413355403255,none,2,135,1,8e3,ld
1135,2.010241335568415,shrunk,2,135,1,8e3,ld
1136,2.016922906898685,old,2,136,1,8e3,ld
1136,2.016500143613949,boot,2,136,1,8e3,ld
1136,2.0169772747370676,all_boot,2,136,1,8e3,ld
1136,1.9795649429833175,null,2,136,1,8e3,ld
1136,2.0170435173197063,gn,2,136,1,8e3,ld
1136,2.007814298379851,hybrid_gn,2,136,1,8e3,ld
1136,1.9965931327186457,none,2,136,1,8e3,ld
1136,1.9965931865788609,shrunk,2,136,1,8e3,ld
1137,2.0176986687610947,old,2,137,1,8e3,ld
1137,2.0163409945777984,boot,2,137,1,8e3,ld
1137,2.0186108882510476,all_boot,2,137,1,8e3,ld
1137,2.023234037925728,null,2,137,1,8e3,ld
1137,2.0232340379257248,gn,2,137,1,8e3,ld
1137,2.0232340379257265,hybrid_gn,2,137,1,8e3,ld
1137,2.0026132337089715,none,2,137,1,8e3,ld
1137,2.0026132769983427,shrunk,2,137,1,8e3,ld
1138,1.957967032729012,old,2,138,1,8e3,ld
1138,1.9573180118128104,boot,2,138,1,8e3,ld
1138,1.9588316867979136,all_boot,2,138,1,8e3,ld
1138,1.9769854626982457,null,2,138,1,8e3,ld
1138,2.020222855405924,gn,2,138,1,8e3,ld
1138,1.9716361189271991,hybrid_gn,2,138,1,8e3,ld
1138,1.965103904426225,none,2,138,1,8e3,ld
1138,1.9651038915689796,shrunk,2,138,1,8e3,ld
1139,1.9828740286852982,old,2,139,1,8e3,ld
1139,1.9812769657041347,boot,2,139,1,8e3,ld
1139,1.9841538691066611,all_boot,2,139,1,8e3,ld
1139,1.803760159278967,null,2,139,1,8e3,ld
1139,1.9933721539099862,gn,2,139,1,8e3,ld
1139,1.8177519726630214,hybrid_gn,2,139,1,8e3,ld
1139,1.9912784598433224,none,2,139,1,8e3,ld
1139,1.9912784441718725,shrunk,2,139,1,8e3,ld
1140,2.046266469170408,old,2,140,1,8e3,ld
1140,2.047659980707488,boot,2,140,1,8e3,ld
1140,2.0461363386920386,all_boot,2,140,1,8e3,ld
1140,1.9889666368404333,null,2,140,1,8e3,ld
1140,2.0158504470700938,gn,2,140,1,8e3,ld
1140,2.017356963984356,hybrid_gn,2,140,1,8e3,ld
1140,2.0168160031709035,none,2,140,1,8e3,ld
1140,2.0168160033765807,shrunk,2,140,1,8e3,ld
1141,1.972950139261827,old,2,141,1,8e3,ld
1141,1.9697951032579841,boot,2,141,1,8e3,ld
1141,1.9721888407955848,all_boot,2,141,1,8e3,ld
1141,1.9787326789695692,null,2,141,1,8e3,ld
1141,1.972652369886186,gn,2,141,1,8e3,ld
1141,1.9701328341233004,hybrid_gn,2,141,1,8e3,ld
1141,1.9892571535775112,none,2,141,1,8e3,ld
1141,1.9892571528859815,shrunk,2,141,1,8e3,ld
1142,1.9837775894989589,old,2,142,1,8e3,ld
1142,1.9822953129712984,boot,2,142,1,8e3,ld
1142,1.9835436233959571,all_boot,2,142,1,8e3,ld
1142,1.8712438865737,null,2,142,1,8e3,ld
1142,1.966896963599814,gn,2,142,1,8e3,ld
1142,1.8637175139532345,hybrid_gn,2,142,1,8e3,ld
1142,1.971498126707389,none,2,142,1,8e3,ld
1142,1.9714981272639915,shrunk,2,142,1,8e3,ld
1143,1.9816214985258247,old,2,143,1,8e3,ld
1143,1.9809118309004867,boot,2,143,1,8e3,ld
1143,1.9811389844624514,all_boot,2,143,1,8e3,ld
1143,1.9611261736434809,null,2,143,1,8e3,ld
1143,2.081900235894618,gn,2,143,1,8e3,ld
1143,1.9377906869198742,hybrid_gn,2,143,1,8e3,ld
1143,1.9800018703895317,none,2,143,1,8e3,ld
1143,1.9800018704316185,shrunk,2,143,1,8e3,ld
1144,2.0068780788359146,old,2,144,1,8e3,ld
1144,2.007016429876973,boot,2,144,1,8e3,ld
1144,2.007182101208509,all_boot,2,144,1,8e3,ld
1144,1.981066398337873,null,2,144,1,8e3,ld
1144,2.0132839217788154,gn,2,144,1,8e3,ld
1144,2.0033959422252527,hybrid_gn,2,144,1,8e3,ld
1144,2.000905341306364,none,2,144,1,8e3,ld
1144,2.000905341306364,shrunk,2,144,1,8e3,ld
1145,1.9962022120446465,old,2,145,1,8e3,ld
1145,1.995270122773567,boot,2,145,1,8e3,ld
1145,1.9962074409041144,all_boot,2,145,1,8e3,ld
1145,1.9959938313795311,null,2,145,1,8e3,ld
1145,1.9959938313795298,gn,2,145,1,8e3,ld
1145,1.9970915664728848,hybrid_gn,2,145,1,8e3,ld
1145,1.9961787348889628,none,2,145,1,8e3,ld
1145,1.9961787348893343,shrunk,2,145,1,8e3,ld
1146,2.037899691620254,old,2,146,1,8e3,ld
1146,2.036806045703295,boot,2,146,1,8e3,ld
1146,2.037660977922318,all_boot,2,146,1,8e3,ld
1146,1.8755095749261714,null,2,146,1,8e3,ld
1146,2.044115826341815,gn,2,146,1,8e3,ld
1146,1.882972836741732,hybrid_gn,2,146,1,8e3,ld
1146,2.0322886588508475,none,2,146,1,8e3,ld
1146,2.032288659017658,shrunk,2,146,1,8e3,ld
1147,1.9940032752239956,old,2,147,1,8e3,ld
1147,1.9918467186347688,boot,2,147,1,8e3,ld
1147,1.993820697371576,all_boot,2,147,1,8e3,ld
1147,1.9788427591810482,null,2,147,1,8e3,ld
1147,2.0405932175304367,gn,2,147,1,8e3,ld
1147,2.0005700823069374,hybrid_gn,2,147,1,8e3,ld
1147,2.000013541925304,none,2,147,1,8e3,ld
1147,2.0000135419253033,shrunk,2,147,1,8e3,ld
1148,1.96934085458921,old,2,148,1,8e3,ld
1148,1.9694073016907052,boot,2,148,1,8e3,ld
1148,1.968773846147538,all_boot,2,148,1,8e3,ld
1148,2.012059049858232,null,2,148,1,8e3,ld
1148,2.192885990119783,gn,2,148,1,8e3,ld
1148,2.01225443201649,hybrid_gn,2,148,1,8e3,ld
1148,1.9871301075010923,none,2,148,1,8e3,ld
1148,1.9871301063163969,shrunk,2,148,1,8e3,ld
1149,2.015453090556491,old,2,149,1,8e3,ld
1149,2.014689056636565,boot,2,149,1,8e3,ld
1149,2.014270700026022,all_boot,2,149,1,8e3,ld
1149,2.015479508850047,null,2,149,1,8e3,ld
1149,2.015865609792365,gn,2,149,1,8e3,ld
1149,2.015865609792355,hybrid_gn,2,149,1,8e3,ld
1149,2.011877127177358,none,2,149,1,8e3,ld
1149,2.0118771347963436,shrunk,2,149,1,8e3,ld
1150,2.0218854804005932,old,2,150,1,8e3,ld
1150,2.0230517580443355,boot,2,150,1,8e3,ld
1150,2.0207260618861462,all_boot,2,150,1,8e3,ld
1150,2.019639739393059,null,2,150,1,8e3,ld
1150,2.0366541295730842,gn,2,150,1,8e3,ld
1150,2.01973134199947,hybrid_gn,2,150,1,8e3,ld
1150,2.0288712514057443,none,2,150,1,8e3,ld
1150,2.02887123390263,shrunk,2,150,1,8e3,ld
1151,2.018723951856922,old,2,151,1,8e3,ld
1151,2.018272609976645,boot,2,151,1,8e3,ld
1151,2.0197216295587808,all_boot,2,151,1,8e3,ld
1151,1.9657145927274993,null,2,151,1,8e3,ld
1151,2.0383778034188182,gn,2,151,1,8e3,ld
1151,1.9813959676413202,hybrid_gn,2,151,1,8e3,ld
1151,2.0155548587939505,none,2,151,1,8e3,ld
1151,2.015554867282702,shrunk,2,151,1,8e3,ld
1152,2.014247281674705,old,2,152,1,8e3,ld
1152,2.014292401417997,boot,2,152,1,8e3,ld
1152,2.0143516845719334,all_boot,2,152,1,8e3,ld
1152,1.9430424654408667,null,2,152,1,8e3,ld
1152,2.0135072646216887,gn,2,152,1,8e3,ld
1152,1.9450250620171665,hybrid_gn,2,152,1,8e3,ld
1152,2.0138542634598697,none,2,152,1,8e3,ld
1152,2.013854263466515,shrunk,2,152,1,8e3,ld
1153,2.027616271882573,old,2,153,1,8e3,ld
1153,2.0269793809741055,boot,2,153,1,8e3,ld
1153,2.02804725176822,all_boot,2,153,1,8e3,ld
1153,1.9507165812190872,null,2,153,1,8e3,ld
1153,2.0698951196300923,gn,2,153,1,8e3,ld
1153,1.9612845756088635,hybrid_gn,2,153,1,8e3,ld
1153,2.0098385318608516,none,2,153,1,8e3,ld
1153,2.009838532773202,shrunk,2,153,1,8e3,ld
1154,2.0003520653867612,old,2,154,1,8e3,ld
1154,2.000333952004353,boot,2,154,1,8e3,ld
1154,1.9998958125587292,all_boot,2,154,1,8e3,ld
1154,1.8552627855269186,null,2,154,1,8e3,ld
1154,2.000294061527263,gn,2,154,1,8e3,ld
1154,1.874212070534627,hybrid_gn,2,154,1,8e3,ld
1154,1.9877195950575022,none,2,154,1,8e3,ld
1154,1.9877196379656477,shrunk,2,154,1,8e3,ld
1155,2.0184745153211603,old,2,155,1,8e3,ld
1155,2.0169570862191977,boot,2,155,1,8e3,ld
1155,2.0186876387623176,all_boot,2,155,1,8e3,ld
1155,1.9024858148605557,null,2,155,1,8e3,ld
1155,2.01631639256159,gn,2,155,1,8e3,ld
1155,1.9343029728337064,hybrid_gn,2,155,1,8e3,ld
1155,2.016316392561583,none,2,155,1,8e3,ld
1155,2.016316392561583,shrunk,2,155,1,8e3,ld
1156,2.0362484119978577,old,2,156,1,8e3,ld
1156,2.037982597405365,boot,2,156,1,8e3,ld
1156,2.0357799432240387,all_boot,2,156,1,8e3,ld
1156,2.060523199126297,null,2,156,1,8e3,ld
1156,2.192959562157613,gn,2,156,1,8e3,ld
1156,2.0791885538518,hybrid_gn,2,156,1,8e3,ld
1156,2.030477153104207,none,2,156,1,8e3,ld
1156,2.0304771531042074,shrunk,2,156,1,8e3,ld
1157,1.9800096224456458,old,2,157,1,8e3,ld
1157,1.9815290804067967,boot,2,157,1,8e3,ld
1157,1.981129956582792,all_boot,2,157,1,8e3,ld
1157,1.9413390872481084,null,2,157,1,8e3,ld
1157,1.9886759268163567,gn,2,157,1,8e3,ld
1157,1.9429456241009548,hybrid_gn,2,157,1,8e3,ld
1157,1.9335386914245103,none,2,157,1,8e3,ld
1157,1.9335388003750438,shrunk,2,157,1,8e3,ld
1158,1.9919960367065443,old,2,158,1,8e3,ld
1158,1.994260799399135,boot,2,158,1,8e3,ld
1158,1.9929657807178913,all_boot,2,158,1,8e3,ld
1158,1.9960857052366814,null,2,158,1,8e3,ld
1158,1.9960857052366598,gn,2,158,1,8e3,ld
1158,1.9960857052366807,hybrid_gn,2,158,1,8e3,ld
1158,1.9659556274253223,none,2,158,1,8e3,ld
1158,1.9659556992372527,shrunk,2,158,1,8e3,ld
1159,1.9805900394840912,old,2,159,1,8e3,ld
1159,1.9827893784995647,boot,2,159,1,8e3,ld
1159,1.980075578851085,all_boot,2,159,1,8e3,ld
1159,1.9808944053366782,null,2,159,1,8e3,ld
1159,1.984772111490588,gn,2,159,1,8e3,ld
1159,1.98477211149059,hybrid_gn,2,159,1,8e3,ld
1159,1.950340984868532,none,2,159,1,8e3,ld
1159,1.9503410323140364,shrunk,2,159,1,8e3,ld
1160,2.0360383794294044,old,2,160,1,8e3,ld
1160,2.035664712055498,boot,2,160,1,8e3,ld
1160,2.03667572709145,all_boot,2,160,1,8e3,ld
1160,2.0265640350720107,null,2,160,1,8e3,ld
1160,2.0435125835780044,gn,2,160,1,8e3,ld
1160,2.0102450743676163,hybrid_gn,2,160,1,8e3,ld
1160,2.004048451878689,none,2,160,1,8e3,ld
1160,2.0040485413325695,shrunk,2,160,1,8e3,ld
1161,1.9563611508684087,old,2,161,1,8e3,ld
1161,1.9566907316168312,boot,2,161,1,8e3,ld
1161,1.9579223045493295,all_boot,2,161,1,8e3,ld
1161,1.9633574386791453,null,2,161,1,8e3,ld
1161,2.149264887149103,gn,2,161,1,8e3,ld
1161,1.9386203140948546,hybrid_gn,2,161,1,8e3,ld
1161,1.9735576024528536,none,2,161,1,8e3,ld
1161,1.9735575548903592,shrunk,2,161,1,8e3,ld
1162,2.018940341112304,old,2,162,1,8e3,ld
1162,2.020990289037963,boot,2,162,1,8e3,ld
